Time,TargetX0,CurrentX0,ErrorX0,PIDOutX0,FLSCorrX0,FinalCmdX0,PTermX0,ITermX0,DTermX0,TargetY0,CurrentY0,ErrorY0,PIDOutY0,FLSCorrY0,FinalCmdY0,PTermY0,ITermY0,DTermY0,TargetX1,CurrentX1,ErrorX1,PIDOutX1,FLSCorrX1,FinalCmdX1,PTermX1,ITermX1,DTermX1,TargetY1,CurrentY1,ErrorY1,PIDOutY1,FLSCorrY1,FinalCmdY1,PTermY1,ITermY1,DTermY1,TargetX2,CurrentX2,ErrorX2,PIDOutX2,FLSCorrX2,FinalCmdX2,PTermX2,ITermX2,DTermX2,TargetY2,CurrentY2,ErrorY2,PIDOutY2,FLSCorrY2,FinalCmdY2,PTermY2,ITermY2,DTermY2,SimWindX,SimWindY
0.55,5,1.18678,3.9829,1.78302,0,1.78302,12.347,-3.36348,-7.2005,7.3094,2.37028,5.11592,2.07746,0,2.07746,15.8593,-6.3013,-7.48058,3,-0.813107,3.98283,1.78147,0,1.78147,12.3468,-3.36348,-7.20181,3.8453,-0.788678,4.80889,1.9961,0,1.9961,14.9075,-5.5054,-7.40605,7,3.18689,3.98283,1.78147,0,1.78147,12.3468,-3.36348,-7.20181,3.8453,-0.788678,4.80889,1.9961,0,1.9961,14.9075,-5.5054,-7.40605,0,0
0.6,5,1.36031,3.81322,1.0679,0,1.0679,11.821,-3.28721,-7.46588,7.3094,2.5516,4.93912,1.32979,0,1.32979,15.3113,-6.20252,-7.77897,3,-0.639522,3.81311,1.06577,0,1.06577,11.8206,-3.28722,-7.46764,3.8453,-0.609416,4.63398,1.25666,0,1.25666,14.3653,-5.41272,-7.69595,7,3.36048,3.81311,1.06577,0,1.06577,11.8206,-3.28722,-7.46764,3.8453,-0.609416,4.63398,1.25666,0,1.25666,14.3653,-5.41272,-7.69595,0,0
0.65,5,1.53572,3.63969,0.433117,0,0.433117,11.283,-3.21442,-7.6355,7.3094,2.73538,4.7578,0.663805,0,0.663805,14.7492,-6.10736,-7.97802,3,-0.46405,3.63952,0.430332,0,0.430332,11.2825,-3.21443,-7.63776,3.8453,-0.42784,4.45472,0.598451,0,0.598451,13.8096,-5.32362,-7.88754,7,3.53595,3.63952,0.430332,0,0.430332,11.2825,-3.21443,-7.63776,3.8453,-0.42784,4.45472,0.598451,0,0.598451,13.8096,-5.32362,-7.88754,0,0
0.7,5,1.71124,3.46428,-0.123884,0,-0.123884,10.7393,-3.14513,-7.71802,7.3094,2.91977,4.57402,0.0772931,0,0.0772931,14.1795,-6.01588,-8.0863,3,-0.288455,3.46405,-0.127368,0,-0.127368,10.7386,-3.14515,-7.72077,3.8453,-0.245773,4.27314,0.0192116,0,0.0192116,13.2467,-5.23816,-7.98936,7,3.71155,3.46405,-0.127368,0,-0.127368,10.7386,-3.14515,-7.72077,3.8453,-0.245773,4.27314,0.0192116,0,0.0192116,13.2467,-5.23816,-7.98936,0,0
0.75,5,1.88533,3.28876,-0.607146,0,-0.607146,10.1952,-3.07936,-7.72294,7.3094,3.10316,4.38963,-0.43359,0,-0.43359,13.6079,-5.92809,-8.11335,3,-0.114279,3.28845,-0.611354,0,-0.611354,10.1942,-3.07938,-7.72618,3.8453,-0.0648166,4.09107,-0.484939,0,-0.484939,12.6823,-5.15634,-8.01092,7,3.88572,3.28845,-0.611354,0,-0.611354,10.1942,-3.07938,-7.72618,3.8453,-0.0648166,4.09107,-0.484939,0,-0.484939,12.6823,-5.15634,-8.01092,0,0
0.8,5,2.05667,3.11467,-1.02163,0,-1.02163,9.65547,-3.01707,-7.66003,7.3094,3.28414,4.20624,-0.873713,0,-0.873713,13.0393,-5.84396,-8.0691,3,0.0571529,3.11428,-1.02656,0,-1.02656,9.65426,-3.01709,-7.66373,3.8453,0.113651,3.91012,-0.91887,0,-0.91887,12.1214,-5.07814,-7.96209,7,4.05715,3.11428,-1.02656,0,-1.02656,9.65426,-3.01709,-7.66373,3.8453,0.113651,3.91012,-0.91887,0,-0.91887,12.1214,-5.07814,-7.96209,0,0
0.85,5,2.22414,2.94333,-1.37277,0,-1.37277,9.12432,-2.9582,-7.53889,7.3094,3.46154,4.02526,-1.24849,0,-1.24849,12.4783,-5.76346,-7.96333,3,0.224723,2.94285,-1.37841,0,-1.37841,9.12283,-2.95824,-7.543,3.8453,0.288462,3.73165,-1.28798,0,-1.28798,11.5681,-5.0035,-7.85259,7,4.22472,2.94285,-1.37841,0,-1.37841,9.12283,-2.95824,-7.543,3.8453,0.288462,3.73165,-1.28798,0,-1.28798,11.5681,-5.0035,-7.85259,0,0
0.9,5,2.38681,2.77586,-1.66613,0,-1.66613,8.60517,-2.90268,-7.36862,7.3094,3.63436,3.84786,-1.56355,0,-1.56355,11.9284,-5.6865,-7.80541,3,0.387504,2.77528,-1.67244,0,-1.67244,8.60336,-2.90273,-7.37307,3.8453,0.458645,3.55684,-1.59786,0,-1.59786,11.0262,-4.93237,-7.69169,7,4.3875,2.77528,-1.67244,0,-1.67244,8.60336,-2.90273,-7.37307,3.8453,0.458645,3.55684,-1.59786,0,-1.59786,11.0262,-4.93237,-7.69169,0,0
0.95,5,2.54395,2.61319,-1.90722,0,-1.90722,8.10088,-2.85042,-7.15768,7.3094,3.8018,3.67504,-1.82444,0,-1.82444,11.3926,-5.613,-7.60407,3,0.544747,2.6125,-1.91414,0,-1.91414,8.09874,-2.85048,-7.16239,3.8453,0.623406,3.38665,-1.85403,0,-1.85403,10.4986,-4.86463,-7.48803,7,4.54475,2.6125,-1.91414,0,-1.91414,8.09874,-2.85048,-7.16239,3.8453,0.623406,3.38665,-1.85403,0,-1.85403,10.4986,-4.86463,-7.48803,0,0
1,5,2.69494,2.45605,-2.10129,0,-2.10129,7.61377,-2.8013,-6.91376,7.3094,3.96321,3.5076,-2.03653,0,-2.03653,10.8736,-5.54285,-7.36725,3,0.695855,2.45525,-2.10875,0,-2.10875,7.61129,-2.80138,-6.91866,3.8453,0.782114,3.22189,-2.06182,0,-2.06182,9.98787,-4.8002,-7.24949,7,4.69585,2.45525,-2.10875,0,-2.10875,7.61129,-2.80138,-6.91866,3.8453,0.782114,3.22189,-2.06182,0,-2.06182,9.98787,-4.8002,-7.24949,0,0
