Time,TargetX0,CurrentX0,ErrorX0,PIDOutX0,FLSCorrX0,FinalCmdX0,PTermX0,ITermX0,DTermX0,TargetY0,CurrentY0,ErrorY0,PIDOutY0,FLSCorrY0,FinalCmdY0,PTermY0,ITermY0,DTermY0,TargetX1,CurrentX1,ErrorX1,PIDOutX1,FLSCorrX1,FinalCmdX1,PTermX1,ITermX1,DTermX1,TargetY1,CurrentY1,ErrorY1,PIDOutY1,FLSCorrY1,FinalCmdY1,PTermY1,ITermY1,DTermY1,TargetX2,CurrentX2,ErrorX2,PIDOutX2,FLSCorrX2,FinalCmdX2,PTermX2,ITermX2,DTermX2,TargetY2,CurrentY2,ErrorY2,PIDOutY2,FLSCorrY2,FinalCmdY2,PTermY2,ITermY2,DTermY2
0.65,5,1.74986,3.4684,2.1101,0,2.1101,10.752,-3.93357,-4.70838,7.3094,3.01609,4.54016,3.84524,0,3.84524,14.0745,-5.19725,-5.03202,3,-0.250099,3.46838,2.10996,0,2.10996,10.752,-3.93357,-4.70846,3.8453,-0.136785,4.22798,3.73974,0,3.73974,13.1067,-4.34255,-5.02446,7,3.7499,3.46838,2.10996,0,2.10996,10.752,-3.93357,-4.70846,3.8453,-0.136785,4.22798,3.73974,0,3.73974,13.1067,-4.34255,-5.02446
0.7,5,1.97098,3.25014,1.00894,0,1.00894,10.0754,-3.86857,-5.19791,7.3094,3.2695,4.29331,2.58293,0,2.58293,13.3093,-5.11138,-5.61496,3,-0.0289564,3.2501,1.00867,0,1.00867,10.0753,-3.86857,-5.19807,3.8453,0.115461,3.98208,2.47759,0,2.47759,12.3445,-4.2629,-5.60396,7,3.97104,3.2501,1.00867,0,1.00867,10.0753,-3.86857,-5.19807,3.8453,0.115461,3.98208,2.47759,0,2.47759,12.3445,-4.2629,-5.60396
0.75,5,2.19217,3.02902,-0.0690485,0,-0.0690485,9.38997,-3.80799,-5.65103,7.3094,3.52632,4.0399,1.32466,0,1.32466,12.5237,-5.03058,-6.16847,3,0.192277,3.02896,-0.0695112,0,-0.0695112,9.38976,-3.80799,-5.65129,3.8453,0.370908,3.72984,1.22074,0,1.22074,11.5625,-4.18831,-6.15345,7,4.19228,3.02896,-0.0695112,0,-0.0695112,9.38976,-3.80799,-5.65129,3.8453,0.370908,3.72984,1.22074,0,1.22074,11.5625,-4.18831,-6.15345
0.8,5,2.41081,2.80783,-1.10675,0,-1.10675,8.70426,-3.75183,-6.05918,7.3094,3.78347,3.78308,0.0910153,0,0.0910153,11.7276,-4.95492,-6.68163,3,0.410962,2.80772,-1.10748,0,-1.10748,8.70394,-3.75184,-6.05959,3.8453,0.626488,3.47439,-0.0102818,0,-0.0102818,10.7706,-4.11882,-6.66207,7,4.41096,2.80772,-1.10748,0,-1.10748,8.70394,-3.75184,-6.05959,3.8453,0.626488,3.47439,-0.0102818,0,-0.0102818,10.7706,-4.11882,-6.66207
0.85,5,2.6244,2.58919,-2.08879,0,-2.08879,8.0265,-3.70005,-6.41525,7.3094,4.03801,3.52593,-1.09896,0,-1.09896,10.9304,-4.8844,-7.14494,3,0.624624,2.58904,-2.08988,0,-2.08988,8.02602,-3.70005,-6.41584,3.8453,0.879264,3.21881,-1.19655,0,-1.19655,9.97832,-4.05444,-7.12042,7,4.62462,2.58904,-2.08988,0,-2.08988,8.02602,-3.70005,-6.41584,3.8453,0.879264,3.21881,-1.19655,0,-1.19655,9.97832,-4.05444,-7.12042
0.9,5,2.83069,2.3756,-3.00172,0,-3.00172,7.36435,-3.65254,-6.71354,7.3094,4.28718,3.27139,-2.2281,0,-2.2281,10.1413,-4.81897,-7.55043,3,0.830991,2.37538,-3.00325,0,-3.00325,7.36366,-3.65255,-6.71437,3.8453,1.12648,2.96604,-2.321,0,-2.321,9.19471,-3.99512,-7.52059,7,4.83099,2.37538,-3.00325,0,-3.00325,7.36366,-3.65255,-6.71437,3.8453,1.12648,2.96604,-2.321,0,-2.321,9.19471,-3.99512,-7.52059
0.95,5,3.02761,2.16931,-3.83412,0,-3.83412,6.72487,-3.60915,-6.94984,7.3094,4.52841,3.02222,-3.28135,0,-3.28135,9.3689,-4.75853,-7.89171,3,1.02801,2.16901,-3.83618,0,-3.83618,6.72393,-3.60917,-6.95095,3.8453,1.36559,2.71882,-3.36869,0,-3.36869,8.42834,-3.94075,-7.85628,7,5.02801,2.16901,-3.83618,0,-3.83618,6.72393,-3.60917,-6.95095,3.8453,1.36559,2.71882,-3.36869,0,-3.36869,8.42834,-3.94075,-7.85628
1,5,3.21335,1.97239,-4.57661,0,-4.57661,6.11441,-3.5697,-7.12132,7.3094,4.75938,2.78099,-4.24578,0,-4.24578,8.62108,-4.70291,-8.16395,3,1.21386,1.97199,-4.57929,0,-4.57929,6.11317,-3.56973,-7.12273,3.8453,1.5943,2.47971,-4.32681,0,-4.32681,7.68709,-3.89115,-8.12275,7,5.21386,1.97199,-4.57929,0,-4.57929,6.11317,-3.56973,-7.12273,3.8453,1.5943,2.47971,-4.32681,0,-4.32681,7.68709,-3.89115,-8.12275
1.05,5,3.38635,1.78665,-5.22182,0,-5.22182,5.53861,-3.53397,-7.22646,7.3094,4.97804,2.55002,-5.11071,0,-5.11071,7.90506,-4.65191,-8.36385,3,1.38698,1.78614,-5.2252,0,-5.2252,5.53702,-3.534,-7.22822,3.8453,1.81054,2.251,-5.1848,0,-5.1848,6.97811,-3.84613,-8.31677,7,5.38698,1.78614,-5.2252,0,-5.2252,5.53702,-3.534,-7.22822,3.8453,1.81054,2.251,-5.1848,0,-5.1848,6.97811,-3.84613,-8.31677
1.1,5,3.54527,1.61365,-5.76437,0,-5.76437,5.00232,-3.5017,-7.26499,7.3094,5.18257,2.33136,-5.86762,0,-5.86762,7.22722,-4.60528,-8.48956,3,1.54604,1.61302,-5.7685,0,-5.7685,5.00036,-3.50174,-7.26712,3.8453,2.01254,2.03476,-5.93426,0,-5.93426,6.30775,-3.80544,-8.43657,7,5.54604,1.61302,-5.7685,0,-5.7685,5.00036,-3.50174,-7.26712,3.8453,2.01254,2.03476,-5.93426,0,-5.93426,6.30775,-3.80544,-8.43657
1.15,5,3.68905,1.45473,-6.2007,0,-6.2007,4.50966,-3.4726,-7.23776,7.3094,5.37144,2.12683,-6.51012,0,-6.51012,6.59317,-4.56275,-8.54054,3,1.68996,1.45396,-6.20565,0,-6.20565,4.50728,-3.47267,-7.24026,3.8453,2.19876,1.83276,-6.5689,0,-6.5689,5.68157,-3.76878,-8.48169,7,5.68996,1.45396,-6.20565,0,-6.20565,4.50728,-3.47267,-7.24026,3.8453,2.19876,1.83276,-6.5689,0,-6.5689,5.68157,-3.76878,-8.48169
1.2,5,3.81684,1.31095,-6.52902,0,-6.52902,4.06395,-3.44638,-7.14659,7.3094,5.54337,1.93796,-7.03382,0,-7.03382,6.00768,-4.52399,-8.51751,3,1.8179,1.31004,-6.53482,0,-6.53482,4.06113,-3.44646,-7.14948,3.8453,2.36794,1.64654,-7.08446,0,-7.08446,5.10428,-3.73585,-8.45289,7,5.8179,1.31004,-6.53482,0,-6.53482,4.06113,-3.44646,-7.14948,3.8453,2.36794,1.64654,-7.08446,0,-7.08446,5.10428,-3.73585,-8.45289
1.25,5,3.92804,1.18316,-6.74912,0,-6.74912,3.66781,-3.42272,-6.99421,7.3094,5.69735,1.76603,-7.43622,0,-7.43622,5.4747,-4.48867,-8.42225,3,1.92925,1.1821,-6.75577,0,-6.75577,3.66451,-3.42282,-6.99746,3.8453,2.5191,1.47736,-7.47853,0,-7.47853,4.5798,-3.7063,-8.35203,7,5.92925,1.1821,-6.75577,0,-6.75577,3.66451,-3.42282,-6.99746,3.8453,2.5191,1.47736,-7.47853,0,-7.47853,4.5798,-3.7063,-8.35203
1.3,5,4.02227,1.07196,-6.86226,0,-6.86226,3.32309,-3.40128,-6.78406,7.3094,5.83262,1.61205,-7.71659,0,-7.71659,4.99736,-4.45643,-8.25753,3,2.02363,1.07075,-6.86976,0,-6.86976,3.31932,-3.40141,-6.78767,3.8453,2.65148,1.3262,-7.75046,0,-7.75046,4.11122,-3.67978,-8.1819,7,6.02363,1.07075,-6.86976,0,-6.86976,3.31932,-3.40141,-6.78767,3.8453,2.65148,1.3262,-7.75046,0,-7.75046,4.11122,-3.67978,-8.1819
1.35,5,4.09936,0.977734,-6.87102,0,-6.87102,3.03097,-3.38172,-6.52027,7.3094,5.94866,1.47679,-7.87581,0,-7.87581,4.57803,-4.42689,-8.02695,3,2.10088,0.976366,-6.87933,0,-6.87933,3.02673,-3.38188,-6.52419,3.8453,2.76458,1.19382,-7.90123,0,-7.90123,3.70085,-3.6559,-7.94618,7,6.10088,0.976366,-6.87933,0,-6.87933,3.02673,-3.38188,-6.52419,3.8453,2.76458,1.19382,-7.90123,0,-7.90123,3.70085,-3.6559,-7.94618
1.4,5,4.15936,0.90064,-6.77919,0,-6.77919,2.79198,-3.36371,-6.20746,7.3094,6.0452,1.36074,-7.91622,0,-7.91622,4.2183,-4.39967,-7.73485,3,2.16101,0.899123,-6.78825,0,-6.78825,2.78728,-3.3639,-6.21164,3.8453,2.85814,1.08072,-7.93326,0,-7.93326,3.35024,-3.63429,-7.64921,7,6.16101,0.899123,-6.78825,0,-6.78825,2.78728,-3.3639,-6.21164,3.8453,2.85814,1.08072,-7.93326,0,-7.93326,3.35024,-3.63429,-7.64921
1.45,5,4.20248,0.840644,-6.59159,0,-6.59159,2.606,-3.3469,-5.85069,7.3094,6.1222,1.2642,-7.84152,0,-7.84152,3.91902,-4.37439,-7.38615,3,2.20427,0.838987,-6.60133,0,-6.60133,2.60086,-3.34712,-5.85507,3.8453,2.93213,0.987158,-7.85032,0,-7.85032,3.06019,-3.61455,-7.29597,7,6.20427,0.838987,-6.60133,0,-6.60133,2.60086,-3.34712,-5.85507,3.8453,2.93213,0.987158,-7.85032,0,-7.85032,3.06019,-3.61455,-7.29597
1.5,5,4.22915,0.797518,-6.31402,0,-6.31402,2.47231,-3.33095,-5.45538,7.3094,6.17982,1.1872,-7.65663,0,-7.65663,3.68033,-4.35065,-6.98632,3,2.23105,0.795733,-6.32432,0,-6.32432,2.46677,-3.3312,-5.45988,3.8453,2.98673,0.913167,-7.6574,0,-7.6574,2.83082,-3.59628,-6.89193,7,6.23105,0.795733,-6.32432,0,-6.32432,2.46677,-3.3312,-5.45988,3.8453,2.98673,0.913167,-7.6574,0,-7.6574,2.83082,-3.59628,-6.89193
1.55,5,4.23994,0.770851,-5.95307,0,-5.95307,2.38964,-3.31553,-5.02717,7.3094,6.21843,1.12959,-7.36755,0,-7.36755,3.50171,-4.32806,-6.54121,3,2.24193,0.768953,-5.9638,0,-5.9638,2.38375,-3.31582,-5.03173,3.8453,3.02234,0.858565,-7.36054,0,-7.36054,2.66155,-3.57911,-6.44298,7,6.24193,0.768953,-5.9638,0,-5.9638,2.38375,-3.31582,-5.03173,3.8453,3.02234,0.858565,-7.36054,0,-7.36054,2.66155,-3.57911,-6.44298
1.6,5,4.23559,0.760061,-5.51608,0,-5.51608,2.35619,-3.30033,-4.57193,7.3094,6.23863,1.09097,-6.98125,0,-6.98125,3.382,-4.30624,-6.05701,3,2.23766,0.758069,-5.52709,0,-5.52709,2.35001,-3.30066,-4.57644,3.8453,3.03953,0.822963,-6.9668,0,-6.9668,2.55119,-3.56265,-5.95533,7,6.23766,0.758069,-5.52709,0,-5.52709,2.35001,-3.30066,-4.57644,3.8453,3.03953,0.822963,-6.9668,0,-6.9668,2.55119,-3.56265,-5.95533
1.65,5,4.21701,0.764406,-5.01101,0,-5.01101,2.36966,-3.28504,-4.09562,7.3094,6.24116,1.07077,-6.50558,0,-6.50558,3.3194,-4.28482,-5.54016,3,2.21911,0.762344,-5.02214,0,-5.02214,2.36327,-3.28542,-4.09999,3.8453,3.03907,0.805774,-6.48407,0,-6.48407,2.4979,-3.54654,-5.43543,7,6.21911,0.762344,-5.02214,0,-5.02214,2.36327,-3.28542,-4.09999,3.8453,3.03907,0.805774,-6.48407,0,-6.48407,2.4979,-3.54654,-5.43543
1.7,5,4.18524,0.782991,-4.44639,0,-4.44639,2.42727,-3.26938,-3.60428,7.3094,6.22697,1.06824,-5.94918,0,-5.94918,3.31155,-4.26346,-4.99728,3,2.18736,0.780886,-4.45746,0,-4.45746,2.42075,-3.2698,-3.6084,3.8453,3.02194,0.806226,-5.92101,0,-5.92101,2.4993,-3.53041,-4.8899,7,6.18736,0.780886,-4.45746,0,-4.45746,2.42075,-3.2698,-3.6084,3.8453,3.02194,0.806226,-5.92101,0,-5.92101,2.4993,-3.53041,-4.8899
1.75,5,4.14156,0.814757,-3.83143,0,-3.83143,2.52575,-3.25309,-3.10409,7.3094,6.19724,1.08243,-5.3214,0,-5.3214,3.35553,-4.24181,-4.43512,3,2.14367,0.812635,-3.84225,0,-3.84225,2.51917,-3.25355,-3.10787,3.8453,2.98933,0.823357,-5.28707,0,-5.28707,2.55241,-3.51394,-4.32553,7,6.14367,0.812635,-3.84225,0,-3.84225,2.51917,-3.25355,-3.10787,3.8453,2.98933,0.823357,-5.28707,0,-5.28707,2.55241,-3.51394,-4.32553
1.8,5,4.08738,0.858443,-3.1762,0,-3.1762,2.66117,-3.23592,-2.60146,7.3094,6.15336,1.11216,-4.63265,0,-4.63265,3.44771,-4.21956,-3.86079,3,2.08947,0.856329,-3.18663,0,-3.18663,2.65462,-3.23642,-2.60483,3.8453,2.94265,0.855974,-4.59277,0,-4.59277,2.65352,-3.49682,-3.74947,7,6.08947,0.856329,-3.18663,0,-3.18663,2.65462,-3.23642,-2.60483,3.8453,2.94265,0.855974,-4.59277,0,-4.59277,2.65352,-3.49682,-3.74947
1.85,5,4.02428,0.912619,-2.49148,0,-2.49148,2.82912,-3.21767,-2.10294,7.3094,6.09695,1.15604,-3.89439,0,-3.89439,3.58371,-4.19644,-3.28166,3,2.02632,0.910535,-2.50139,0,-2.50139,2.82266,-3.21821,-2.10584,3.8453,2.88354,0.90265,-3.8497,0,-3.8497,2.79822,-3.47877,-3.16915,7,6.02632,0.910535,-2.50139,0,-2.50139,2.82266,-3.21821,-2.10584,3.8453,2.88354,0.90265,-3.8497,0,-3.8497,2.79822,-3.47877,-3.16915
1.9,5,3.95394,0.975715,-1.78845,0,-1.78845,3.02472,-3.19815,-1.61502,7.3094,6.02976,1.21245,-3.11889,0,-3.11889,3.75859,-4.17219,-2.70529,3,1.95591,0.973679,-1.79775,0,-1.79775,3.01841,-3.19873,-1.61742,3.8453,2.81376,0.961764,-3.0702,0,-3.0702,2.98147,-3.45954,-2.59213,7,5.95591,0.973679,-1.79775,0,-1.79775,3.01841,-3.19873,-1.61742,3.8453,2.81376,0.961764,-3.0702,0,-3.0702,2.98147,-3.45954,-2.59213
1.95,5,3.87808,1.04606,-1.07844,0,-1.07844,3.24279,-3.17723,-1.144,7.3094,5.95368,1.27964,-2.31886,0,-2.31886,3.96687,-4.1466,-2.13913,3,1.87997,1.04409,-1.08705,0,-1.08705,3.23668,-3.17785,-1.14587,3.8453,2.73523,1.03154,-2.26707,0,-2.26707,3.19776,-3.43891,-2.02592,7,5.87997,1.04409,-1.08705,0,-1.08705,3.23668,-3.17785,-1.14587,3.8453,2.73523,1.03154,-2.26707,0,-2.26707,3.19776,-3.43891,-2.02592
2,5,3.79848,1.12192,-0.372672,0,-0.372672,3.47795,-3.15479,-0.695827,7.3094,5.87067,1.35572,-1.50723,0,-1.50723,4.20272,-4.11949,-1.59046,3,1.80028,1.12003,-0.380527,0,-0.380527,3.47209,-3.15545,-0.697159,3.8453,2.64991,1.11007,-1.45328,0,-1.45328,3.44121,-3.4167,-1.47779,7,5.80028,1.12003,-0.380527,0,-0.380527,3.47209,-3.15545,-0.697159,3.8453,2.64991,1.11007,-1.45328,0,-1.45328,3.44121,-3.4167,-1.47779
2.05,5,3.71689,1.20152,0.317971,0,0.317971,3.72472,-3.13076,-0.275987,7.3094,5.78274,1.43873,-0.696828,0,-0.696828,4.46006,-4.09071,-1.06617,3,1.71858,1.19972,0.31091,0,0.31091,3.71915,-3.13146,-0.276778,3.8453,2.55982,1.19539,-0.6417,0,-0.6417,3.7057,-3.3928,-0.954604,7,5.71858,1.19972,0.31091,0,0.31091,3.71915,-3.13146,-0.276778,3.8453,2.55982,1.19539,-0.6417,0,-0.6417,3.7057,-3.3928,-0.954604
2.1,5,3.63504,1.28311,0.983145,0,0.983145,3.97764,-3.1051,0.110601,7.3094,5.69187,1.52667,0.099858,0,0.099858,4.73266,-4.06018,-0.572626,3,1.63662,1.28142,0.976907,0,0.976907,3.97239,-3.10583,0.110346,3.8453,2.46695,1.28548,0.155188,0,0.155188,3.985,-3.36709,-0.462722,7,5.63662,1.28142,0.976907,0,0.976907,3.97239,-3.10583,0.110346,3.8453,2.46695,1.28548,0.155188,0,0.155188,3.985,-3.36709,-0.462722
2.15,5,3.5546,1.36496,1.61323,0,1.61323,4.23137,-3.0778,0.459666,7.3094,5.60006,1.61753,0.870928,0,0.870928,5.01433,-4.02783,-0.115575,3,1.55606,1.36338,1.60784,0,1.60784,4.22647,-3.07856,0.459933,3.8453,2.3733,1.37835,0.9255,0,0.9255,4.27287,-3.33952,-0.00785235,7,5.55606,1.36338,1.60784,0,1.60784,4.22647,-3.07856,0.459933,3.8453,2.3733,1.37835,0.9255,0,0.9255,4.27287,-3.33952,-0.00785235
2.2,5,3.47714,1.4454,2.19949,0,2.19949,4.48074,-3.04889,0.767644,7.3094,5.50921,1.70934,1.60526,0,1.60526,5.29895,-3.99364,0.299954,3,1.47847,1.44394,2.19494,0,2.19494,4.47621,-3.04968,0.768415,3.8453,2.28075,1.472,1.65815,0,1.65815,4.56321,-3.31008,0.405023,7,5.47847,1.44394,2.19494,0,2.19494,4.47621,-3.04968,0.768415,3.8453,2.28075,1.472,1.65815,0,1.65815,4.56321,-3.31008,0.405023
2.25,5,3.40412,1.52286,2.73415,0,2.73415,4.72087,-3.01843,1.03172,7.3094,5.42113,1.80019,2.29268,0,2.29268,5.5806,-3.95764,0.669719,3,1.40532,1.52153,2.73045,0,2.73045,4.71674,-3.01925,1.03297,3.8453,2.19113,1.56455,2.34302,0,2.34302,4.8501,-3.27879,0.771715,7,5.40532,1.52153,2.73045,0,2.73045,4.71674,-3.01925,1.03297,3.8453,2.19113,1.56455,2.34302,0,2.34302,4.8501,-3.27879,0.771715
2.3,5,3.33689,1.59588,3.21054,0,3.21054,4.94723,-2.98652,1.24982,7.3094,5.33752,1.88827,2.92408,0,2.92408,5.85365,-3.91987,0.990304,3,1.33795,1.59468,3.20768,0,3.20768,4.9435,-2.98736,1.25153,3.8453,2.10614,1.65417,2.97107,0,2.97107,5.12791,-3.24571,1.08887,7,5.33795,1.59468,3.20768,0,3.20768,4.9435,-2.98736,1.25153,3.8453,2.10614,1.65417,2.97107,0,2.97107,5.12791,-3.24571,1.08887
2.35,5,3.27664,1.66311,3.62307,0,3.62307,5.15565,-2.95325,1.42067,7.3094,5.25996,1.97188,3.49153,0,3.49153,6.11283,-3.88043,1.25914,3,1.27756,1.66205,3.62104,0,3.62104,5.15235,-2.95412,1.42281,3.8453,2.02732,1.73916,3.53446,0,3.53446,5.39141,-3.21092,1.35397,7,5.27756,1.66205,3.62104,0,3.62104,5.15235,-2.95412,1.42281,3.8453,2.02732,1.73916,3.53446,0,3.53446,5.39141,-3.21092,1.35397
2.4,5,3.22443,1.72336,3.96733,0,3.96733,5.34242,-2.91879,1.5437,7.3094,5.18986,2.04944,3.98832,0,3.98832,6.35327,-3.83945,1.4745,3,1.22521,1.72244,3.96612,0,3.96612,5.33955,-2.91967,1.54623,3.8453,1.95608,1.81798,4.02656,0,4.02656,5.63575,-3.17456,1.56538,7,5.22521,1.72244,3.96612,0,3.96612,5.33955,-2.91967,1.54623,3.8453,1.95608,1.81798,4.02656,0,4.02656,5.63575,-3.17456,1.56538
2.45,5,3.18115,1.77557,4.24007,0,4.24007,5.50428,-2.88328,1.61906,7.3094,5.12848,2.11954,4.40901,0,4.40901,6.57058,-3.79706,1.63549,3,1.18179,1.77479,4.23964,0,4.23964,5.50185,-2.88417,1.62196,3.8453,1.89368,1.88921,4.44205,0,4.44205,5.85657,-3.13678,1.72226,7,5.18179,1.77479,4.23964,0,4.23964,5.50185,-2.88417,1.62196,3.8453,1.89368,1.88921,4.44205,0,4.44205,5.85657,-3.13678,1.72226
