Time,TargetX0,CurrentX0,ErrorX0,PIDOutX0,FLSCorrX0,FinalCmdX0,PTermX0,ITermX0,DTermX0,TargetY0,CurrentY0,ErrorY0,PIDOutY0,FLSCorrY0,FinalCmdY0,PTermY0,ITermY0,DTermY0,TargetX1,CurrentX1,ErrorX1,PIDOutX1,FLSCorrX1,FinalCmdX1,PTermX1,ITermX1,DTermX1,TargetY1,CurrentY1,ErrorY1,PIDOutY1,FLSCorrY1,FinalCmdY1,PTermY1,ITermY1,DTermY1,TargetX2,CurrentX2,ErrorX2,PIDOutX2,FLSCorrX2,FinalCmdX2,PTermX2,ITermX2,DTermX2,TargetY2,CurrentY2,ErrorY2,PIDOutY2,FLSCorrY2,FinalCmdY2,PTermY2,ITermY2,DTermY2
0.5,5,1.40314,3.79644,4.27814,0,4.27814,11.769,0.999336,-8.49016,7.3094,2.64328,4.89672,6.83022,0,6.83022,15.1798,1.25213,-9.60173,3,-0.596859,3.79644,4.27814,0,4.27814,11.769,0.999336,-8.49016,3.8453,-0.521663,4.59073,6.03138,0,6.03138,14.2313,1.18326,-9.38313,7,3.40314,3.79644,4.27814,0,4.27814,11.769,0.999336,-8.49016,3.8453,-0.521663,4.59073,6.03138,0,6.03138,14.2313,1.18326,-9.38313
0.55,5,1.60716,3.59686,3.44,0,3.44,11.1503,1.07127,-8.78154,7.3094,2.88313,4.66612,5.66445,0,5.66445,14.465,1.34546,-10.146,3,-0.392843,3.59686,3.44,0,3.44,11.1503,1.07127,-8.78154,3.8453,-0.290215,4.36696,4.96253,0,4.96253,13.5376,1.2706,-9.84565,7,3.60716,3.59686,3.44,0,3.44,11.1503,1.07127,-8.78154,3.8453,-0.290215,4.36696,4.96253,0,4.96253,13.5376,1.2706,-9.84565
0.6,5,1.81366,3.39284,2.6802,0,2.6802,10.5178,1.13913,-8.97674,7.3094,3.12947,4.42627,4.60171,0,4.60171,13.7214,1.43398,-10.5537,3,-0.186339,3.39284,2.6802,0,2.6802,10.5178,1.13913,-8.97674,3.8453,-0.0536214,4.13551,3.98971,0,3.98971,12.8201,1.35331,-10.1837,7,3.81366,3.39284,2.6802,0,2.6802,10.5178,1.13913,-8.97674,3.8453,-0.0536214,4.13551,3.98971,0,3.98971,12.8201,1.35331,-10.1837
0.65,5,2.02092,3.18634,1.99438,0,1.99438,9.87765,1.20286,-9.08613,7.3094,3.37978,4.17993,3.63668,0,3.63668,12.9578,1.51758,-10.8387,3,0.0209197,3.18634,1.99438,0,1.99438,9.87765,1.20286,-9.08613,3.8453,0.185854,3.89892,3.10783,0,3.10783,12.0867,1.43129,-10.4101,7,4.02092,3.18634,1.99438,0,1.99438,9.87765,1.20286,-9.08613,3.8453,0.185854,3.89892,3.10783,0,3.10783,12.0867,1.43129,-10.4101
0.7,5,2.22741,2.97908,1.37818,0,1.37818,9.23515,1.26244,-9.1194,7.3094,3.63187,3.92962,2.76403,0,2.76403,12.1818,1.59617,-11.014,3,0.22741,2.97908,1.37818,0,1.37818,9.23515,1.26244,-9.1194,3.8453,0.426205,3.65944,2.31182,0,2.31182,11.3443,1.50448,-10.5369,7,4.22741,2.97908,1.37818,0,1.37818,9.23515,1.26244,-9.1194,3.8453,0.426205,3.65944,2.31182,0,2.31182,11.3443,1.50448,-10.5369
0.75,5,2.4318,2.77259,0.827335,0,0.827335,8.59503,1.31789,-9.08558,7.3094,3.88376,3.67753,1.97844,0,1.97844,11.4004,1.66972,-11.0916,3,0.431798,2.77259,0.827335,0,0.827335,8.59503,1.31789,-9.08558,3.8453,0.66566,3.41909,1.59664,0,1.59664,10.5992,1.57286,-10.5754,7,4.4318,2.77259,0.827335,0,0.827335,8.59503,1.31789,-9.08558,3.8453,0.66566,3.41909,1.59664,0,1.59664,10.5992,1.57286,-10.5754
0.8,5,2.63293,2.5682,0.337622,0,0.337622,7.96143,1.36925,-8.99306,7.3094,4.13373,3.42565,1.27466,0,1.27466,10.6195,1.73824,-11.0831,3,0.632925,2.5682,0.337622,0,0.337622,7.96143,1.36925,-8.99306,3.8453,0.902671,3.17964,0.957313,0,0.957313,9.85688,1.63646,-10.536,7,4.63293,2.5682,0.337622,0,0.337622,7.96143,1.36925,-8.99306,3.8453,0.902671,3.17964,0.957313,0,0.957313,9.85688,1.63646,-10.536
0.85,5,2.8298,2.36707,-0.0950652,0,-0.0950652,7.33793,1.4166,-8.84959,7.3094,4.38029,3.17567,0.647509,0,0.647509,9.84459,1.80175,-10.9988,3,0.829797,2.36707,-0.0950652,0,-0.0950652,7.33793,1.4166,-8.84959,3.8453,1.1359,2.94263,0.388952,0,0.388952,9.12215,1.69531,-10.4285,7,4.8298,2.36707,-0.0950652,0,-0.0950652,7.33793,1.4166,-8.84959,3.8453,1.1359,2.94263,0.388952,0,0.388952,9.12215,1.69531,-10.4285
0.9,5,3.02157,2.1702,-0.474723,0,-0.474723,6.72763,1.46,-8.66235,7.3094,4.62214,2.92911,0.0919291,0,0.0919291,9.08025,1.86033,-10.8487,3,1.02157,2.1702,-0.474723,0,-0.474723,6.72763,1.46,-8.66235,3.8453,1.36418,2.7094,-0.113213,0,-0.113213,8.39915,1.7495,-10.2619,7,5.02157,2.1702,-0.474723,0,-0.474723,6.72763,1.46,-8.66235,3.8453,1.36418,2.7094,-0.113213,0,-0.113213,8.39915,1.7495,-10.2619
0.95,5,3.20753,1.97843,-0.805223,0,-0.805223,6.13314,1.49957,-8.43793,7.3094,4.85819,2.68726,-0.397011,0,-0.397011,8.3305,1.91408,-10.6416,3,1.20753,1.97843,-0.805223,0,-0.805223,6.13314,1.49957,-8.43793,3.8453,1.58654,2.48112,-0.553824,0,-0.553824,7.69148,1.79912,-10.0444,7,5.20753,1.97843,-0.805223,0,-0.805223,6.13314,1.49957,-8.43793,3.8453,1.58654,2.48112,-0.553824,0,-0.553824,7.69148,1.79912,-10.0444
1,5,3.3871,1.79247,-1.0903,0,-1.0903,5.55665,1.53542,-8.18237,7.3094,5.08749,2.45121,-0.824095,0,-0.824095,7.59876,1.9631,-10.386,3,1.3871,1.79247,-1.0903,0,-1.0903,5.55665,1.53542,-8.18237,3.8453,1.80215,2.25876,-0.937374,0,-0.937374,7.00216,1.84429,-9.78383,7,5.3871,1.79247,-1.0903,0,-1.0903,5.55665,1.53542,-8.18237,3.8453,1.80215,2.25876,-0.937374,0,-0.937374,7.00216,1.84429,-9.78383
1.05,5,3.55982,1.6129,-1.33353,0,-1.33353,4.99998,1.56768,-7.90119,7.3094,5.30929,2.22191,-1.19394,0,-1.19394,6.88792,2.00754,-10.0894,3,1.55982,1.6129,-1.33353,0,-1.33353,4.99998,1.56768,-7.90119,3.8453,2.01035,2.04315,-1.26819,0,-1.26819,6.33375,1.88516,-9.4871,7,5.55982,1.6129,-1.33353,0,-1.33353,4.99998,1.56768,-7.90119,3.8453,2.01035,2.04315,-1.26819,0,-1.26819,6.33375,1.88516,-9.4871
1.1,5,3.72531,1.44018,-1.53836,0,-1.53836,4.46457,1.59648,-7.59941,7.3094,5.52294,2.00012,-1.51101,0,-1.51101,6.20036,2.04754,-9.75891,3,1.72531,1.44018,-1.53836,0,-1.53836,4.46457,1.59648,-7.59941,3.8453,2.21058,1.83495,-1.55045,0,-1.55045,5.68834,1.92186,-9.16065,7,5.72531,1.44018,-1.53836,0,-1.53836,4.46457,1.59648,-7.59941,3.8453,2.21058,1.83495,-1.55045,0,-1.55045,5.68834,1.92186,-9.16065
1.15,5,3.8833,1.27469,-1.70807,0,-1.70807,3.95155,1.62197,-7.28159,7.3094,5.72796,1.78646,-1.77954,0,-1.77954,5.53803,2.08327,-9.40084,3,1.8833,1.27469,-1.70807,0,-1.70807,3.95155,1.62197,-7.28159,3.8453,2.40243,1.63472,-1.78813,0,-1.78813,5.06762,1.95455,-8.8103,7,5.8833,1.27469,-1.70807,0,-1.70807,3.95155,1.62197,-7.28159,3.8453,2.40243,1.63472,-1.78813,0,-1.78813,5.06762,1.95455,-8.8103
1.2,5,4.03362,1.1167,-1.84576,0,-1.84576,3.46176,1.64431,-6.95182,7.3094,5.92398,1.58144,-2.00363,0,-2.00363,4.90246,2.1149,-9.02099,3,2.03362,1.1167,-1.84576,0,-1.84576,3.46176,1.64431,-6.95182,3.8453,2.58558,1.44287,-1.98504,0,-1.98504,4.47289,1.98341,-8.44133,7,6.03362,1.1167,-1.84576,0,-1.84576,3.46176,1.64431,-6.95182,3.8453,2.58558,1.44287,-1.98504,0,-1.98504,4.47289,1.98341,-8.44133
1.25,5,4.17614,0.966382,-1.9544,0,-1.9544,2.99578,1.66364,-6.61382,7.3094,6.11071,1.38542,-2.18715,0,-2.18715,4.29482,2.14261,-8.62458,3,2.17614,0.966382,-1.9544,0,-1.9544,2.99578,1.66364,-6.61382,3.8453,2.75981,1.25972,-2.14479,0,-2.14479,3.90513,2.0086,-8.05852,7,6.17614,0.966382,-1.9544,0,-1.9544,2.99578,1.66364,-6.61382,3.8453,2.75981,1.25972,-2.14479,0,-2.14479,3.90513,2.0086,-8.05852
1.3,5,4.31082,0.823863,-2.03677,0,-2.03677,2.55397,1.68011,-6.27086,7.3094,6.28799,1.19869,-2.33379,0,-2.33379,3.71594,2.16658,-8.21631,3,2.31082,0.823863,-2.03677,0,-2.03677,2.55397,1.68011,-6.27086,3.8453,2.92499,1.08549,-2.27082,0,-2.27082,3.36501,2.03031,-7.66614,7,6.31082,0.823863,-2.03677,0,-2.03677,2.55397,1.68011,-6.27086,3.8453,2.92499,1.08549,-2.27082,0,-2.27082,3.36501,2.03031,-7.66614
1.35,5,4.43767,0.689184,-2.09551,0,-2.09551,2.13647,1.6939,-5.92587,7.3094,6.45573,1.02141,-2.44703,0,-2.44703,3.16637,2.18701,-7.8004,3,2.43767,0.689184,-2.09551,0,-2.09551,2.13647,1.6939,-5.92587,3.8453,3.08107,0.920306,-2.36636,0,-2.36636,2.85295,2.04872,-7.26802,7,6.43767,0.689184,-2.09551,0,-2.09551,2.13647,1.6939,-5.92587,3.8453,3.08107,0.920306,-2.36636,0,-2.36636,2.85295,2.04872,-7.26802
1.4,5,4.55676,0.562332,-2.13309,0,-2.13309,1.74323,1.70514,-5.58146,7.3094,6.61392,0.853667,-2.53015,0,-2.53015,2.64637,2.20408,-7.38061,3,2.55676,0.562332,-2.13309,0,-2.13309,1.74323,1.70514,-5.58146,3.8453,3.22807,0.764225,-2.43447,0,-2.43447,2.3691,2.064,-6.86757,7,6.55676,0.562332,-2.13309,0,-2.13309,1.74323,1.70514,-5.58146,3.8453,3.22807,0.764225,-2.43447,0,-2.43447,2.3691,2.064,-6.86757
1.45,5,4.66819,0.443244,-2.15182,0,-2.15182,1.37406,1.71401,-5.23989,7.3094,6.76261,0.69548,-2.58626,0,-2.58626,2.15599,2.21799,-6.96024,3,2.66819,0.443244,-2.15182,0,-2.15182,1.37406,1.71401,-5.23989,3.8453,3.36605,0.61723,-2.47802,0,-2.47802,1.91341,2.07635,-6.46778,7,6.66819,0.443244,-2.15182,0,-2.15182,1.37406,1.71401,-5.23989,3.8453,3.36605,0.61723,-2.47802,0,-2.47802,1.91341,2.07635,-6.46778
1.5,5,4.77212,0.33181,-2.15387,0,-2.15387,1.02861,1.72064,-4.90312,7.3094,6.90191,0.546792,-2.61825,0,-2.61825,1.69506,2.22893,-6.54224,3,2.77212,0.33181,-2.15387,0,-2.15387,1.02861,1.72064,-4.90312,3.8453,3.49515,0.479246,-2.4997,0,-2.4997,1.48566,2.08593,-6.0713,7,6.77212,0.33181,-2.15387,0,-2.15387,1.02861,1.72064,-4.90312,3.8453,3.49515,0.479246,-2.4997,0,-2.4997,1.48566,2.08593,-6.0713
1.55,5,4.86872,0.227881,-2.14124,0,-2.14124,0.70643,1.7252,-4.57287,7.3094,7.03198,0.407494,-2.62884,0,-2.62884,1.26323,2.23708,-6.12915,3,2.86872,0.227881,-2.14124,0,-2.14124,0.70643,1.7252,-4.57287,3.8453,3.61554,0.350146,-2.50202,0,-2.50202,1.08545,2.09293,-5.6804,7,6.86872,0.227881,-2.14124,0,-2.14124,0.70643,1.7252,-4.57287,3.8453,3.61554,0.350146,-2.50202,0,-2.50202,1.08545,2.09293,-5.6804
1.6,5,4.95821,0.131276,-2.1158,0,-2.1158,0.406957,1.72783,-4.25059,7.3094,7.15303,0.277421,-2.62054,0,-2.62054,0.860007,2.24263,-5.72318,3,2.95821,0.131276,-2.1158,0,-2.1158,0.406957,1.72783,-4.25059,3.8453,3.72743,0.229757,-2.4873,0,-2.4873,0.712248,2.09753,-5.29708,7,6.95821,0.131276,-2.1158,0,-2.1158,0.406957,1.72783,-4.25059,3.8453,3.72743,0.229757,-2.4873,0,-2.4873,0.712248,2.09753,-5.29708
1.65,5,5.04082,0.0417878,-2.07929,0,-2.07929,0.129542,1.72866,-3.93749,7.3094,7.2653,0.156371,-2.59571,0,-2.59571,0.48475,2.24576,-5.32622,3,3.04082,0.0417878,-2.07929,0,-2.07929,0.129542,1.72866,-3.93749,3.8453,3.83106,0.117871,-2.45772,0,-2.45772,0.3654,2.09989,-4.923,7,7.04082,0.0417878,-2.07929,0,-2.07929,0.129542,1.72866,-3.93749,3.8453,3.83106,0.117871,-2.45772,0,-2.45772,0.3654,2.09989,-4.923
1.7,5,5.11679,-0.0408166,-2.03328,0,-2.03328,-0.126532,1.72785,-3.6346,7.3094,7.36906,0.0441012,-2.55652,0,-2.55652,0.136714,2.24664,-4.93988,3,3.11679,-0.0408166,-2.03328,0,-2.03328,-0.126532,1.72785,-3.6346,3.8453,3.92669,0.0142437,-2.41527,0,-2.41527,0.0441555,2.10017,-4.5596,7,7.11679,-0.0408166,-2.03328,0,-2.03328,-0.126532,1.72785,-3.6346,3.8453,3.92669,0.0142437,-2.41527,0,-2.41527,0.0441555,2.10017,-4.5596
1.75,5,5.18639,-0.116787,-1.97925,0,-1.97925,-0.362041,1.72551,-3.34272,7.3094,7.46461,-0.0596599,-2.50499,0,-2.50499,-0.184946,2.24544,-4.56548,3,3.18639,-0.116787,-1.97925,0,-1.97925,-0.362041,1.72551,-3.34272,3.8453,4.01463,-0.0813936,-2.36182,0,-2.36182,-0.25232,2.09854,-4.20804,7,7.18639,-0.116787,-1.97925,0,-1.97925,-0.362041,1.72551,-3.34272,3.8453,4.01463,-0.0813936,-2.36182,0,-2.36182,-0.25232,2.09854,-4.20804
1.8,5,5.2499,-0.18639,-1.91852,0,-1.91852,-0.577808,1.72178,-3.0625,7.3094,7.55226,-0.155208,-2.44294,0,-2.44294,-0.481146,2.24234,-4.20414,3,3.2499,-0.18639,-1.91852,0,-1.91852,-0.577808,1.72178,-3.0625,3.8453,4.09518,-0.169332,-2.29905,0,-2.29905,-0.524929,2.09516,-3.86928,7,7.2499,-0.18639,-1.91852,0,-1.91852,-0.577808,1.72178,-3.0625,3.8453,4.09518,-0.169332,-2.29905,0,-2.29905,-0.524929,2.09516,-3.86928
1.85,5,5.3076,-0.2499,-1.85234,0,-1.85234,-0.774689,1.71679,-2.79443,7.3094,7.63235,-0.242861,-2.37209,0,-2.37209,-0.752869,2.23748,-3.85671,3,3.3076,-0.2499,-1.85234,0,-1.85234,-0.774689,1.71679,-2.79443,3.8453,4.16865,-0.249879,-2.22852,0,-2.22852,-0.774623,2.09016,-3.54406,7,7.3076,-0.2499,-1.85234,0,-1.85234,-0.774689,1.71679,-2.79443,3.8453,4.16865,-0.249879,-2.22852,0,-2.22852,-0.774623,2.09016,-3.54406
1.9,5,5.35978,-0.307601,-1.78179,0,-1.78179,-0.953563,1.71063,-2.53886,7.3094,7.70522,-0.322949,-2.29398,0,-2.29398,-1.00114,2.23102,-3.52386,3,3.35978,-0.307601,-1.78179,0,-1.78179,-0.953563,1.71063,-2.53886,3.8453,4.23539,-0.323354,-2.15165,0,-2.15165,-1.0024,2.08369,-3.23294,7,7.35978,-0.307601,-1.78179,0,-1.78179,-0.953563,1.71063,-2.53886,3.8453,4.23539,-0.323354,-2.15165,0,-2.15165,-1.0024,2.08369,-3.23294
1.95,5,5.40674,-0.359783,-1.7079,0,-1.7079,-1.11533,1.70344,-2.29601,7.3094,7.77121,-0.395814,-2.21001,0,-2.21001,-1.22702,2.22311,-3.20609,3,3.40674,-0.359783,-1.7079,0,-1.7079,-1.11533,1.70344,-2.29601,3.8453,4.29572,-0.390089,-2.06972,0,-2.06972,-1.20928,2.07589,-2.93633,7,7.40674,-0.359783,-1.7079,0,-1.7079,-1.11533,1.70344,-2.29601,3.8453,4.29572,-0.390089,-2.06972,0,-2.06972,-1.20928,2.07589,-2.93633
2,5,5.44875,-0.406737,-1.63156,0,-1.63156,-1.26088,1.6953,-2.06598,7.3094,7.83069,-0.461808,-2.12147,0,-2.12147,-1.43161,2.21387,-2.90373,3,3.44875,-0.406737,-1.63156,0,-1.63156,-1.26088,1.6953,-2.06598,3.8453,4.34998,-0.450419,-1.98391,0,-1.98391,-1.3963,2.06688,-2.65449,7,7.44875,-0.406737,-1.63156,0,-1.63156,-1.26088,1.6953,-2.06598,3.8453,4.34998,-0.450419,-1.98391,0,-1.98391,-1.3963,2.06688,-2.65449
2.05,5,5.48613,-0.448755,-1.55359,0,-1.55359,-1.39114,1.68633,-1.84877,7.3094,7.884,-0.521285,-2.0295,0,-2.0295,-1.61598,2.20345,-2.61696,3,3.48613,-0.448755,-1.55359,0,-1.55359,-1.39114,1.68633,-1.84877,3.8453,4.39851,-0.504681,-1.89526,0,-1.89526,-1.56451,2.05679,-2.38754,7,7.48613,-0.448755,-1.55359,0,-1.55359,-1.39114,1.68633,-1.84877,3.8453,4.39851,-0.504681,-1.89526,0,-1.89526,-1.56451,2.05679,-2.38754
2.1,5,5.51914,-0.486125,-1.47471,0,-1.47471,-1.50699,1.67661,-1.64432,7.3094,7.93151,-0.574599,-1.93515,0,-1.93515,-1.78126,2.19195,-2.34584,3,3.51914,-0.486125,-1.47471,0,-1.47471,-1.50699,1.67661,-1.64432,3.8453,4.44166,-0.553214,-1.80472,0,-1.80472,-1.71496,2.04572,-2.13548,7,7.51914,-0.486125,-1.47471,0,-1.47471,-1.50699,1.67661,-1.64432,3.8453,4.44166,-0.553214,-1.80472,0,-1.80472,-1.71496,2.04572,-2.13548
2.15,5,5.54807,-0.519136,-1.39556,0,-1.39556,-1.60932,1.66622,-1.45246,7.3094,7.97356,-0.622106,-1.83934,0,-1.83934,-1.92853,2.17951,-2.09032,3,3.54807,-0.519136,-1.39556,0,-1.39556,-1.60932,1.66622,-1.45246,3.8453,4.47974,-0.596356,-1.71312,0,-1.71312,-1.8487,2.0338,-1.89822,7,7.54807,-0.519136,-1.39556,0,-1.39556,-1.60932,1.66622,-1.45246,3.8453,4.47974,-0.596356,-1.71312,0,-1.71312,-1.8487,2.0338,-1.89822
2.2,5,5.57319,-0.548067,-1.31672,0,-1.31672,-1.69901,1.65526,-1.27297,7.3094,8.0105,-0.664157,-1.74289,0,-1.74289,-2.05889,2.16623,-1.85023,3,3.57319,-0.548067,-1.31672,0,-1.31672,-1.69901,1.65526,-1.27297,3.8453,4.51308,-0.634437,-1.62123,0,-1.62123,-1.96675,2.02111,-1.67558,7,7.57319,-0.548067,-1.31672,0,-1.31672,-1.69901,1.65526,-1.27297,3.8453,4.51308,-0.634437,-1.62123,0,-1.62123,-1.96675,2.02111,-1.67558
2.25,5,5.59478,-0.573194,-1.23867,0,-1.23867,-1.7769,1.6438,-1.10557,7.3094,8.04266,-0.701097,-1.64654,0,-1.64654,-2.1734,2.15221,-1.62534,3,3.59478,-0.573194,-1.23867,0,-1.23867,-1.7769,1.6438,-1.10557,3.8453,4.54202,-0.667785,-1.52968,0,-1.52968,-2.07013,2.00775,-1.4673,7,7.59478,-0.573194,-1.23867,0,-1.23867,-1.7769,1.6438,-1.10557,3.8453,4.54202,-0.667785,-1.52968,0,-1.52968,-2.07013,2.00775,-1.4673
2.3,5,5.61309,-0.594783,-1.16186,0,-1.16186,-1.84383,1.6319,-0.94993,7.3094,8.07039,-0.733264,-1.55092,0,-1.55092,-2.27312,2.13754,-1.41534,3,3.61309,-0.594783,-1.16186,0,-1.16186,-1.84383,1.6319,-0.94993,3.8453,4.56685,-0.696718,-1.43906,0,-1.43906,-2.15983,1.99382,-1.27305,7,7.61309,-0.594783,-1.16186,0,-1.16186,-1.84383,1.6319,-0.94993,3.8453,4.56685,-0.696718,-1.43906,0,-1.43906,-2.15983,1.99382,-1.27305
2.35,5,5.62838,-0.613094,-1.08664,0,-1.08664,-1.90059,1.61964,-0.805683,7.3094,8.09399,-0.760987,-1.45658,0,-1.45658,-2.35906,2.12232,-1.21984,3,3.62838,-0.613094,-1.08664,0,-1.08664,-1.90059,1.61964,-0.805683,3.8453,4.58787,-0.721547,-1.34987,0,-1.34987,-2.23679,1.97939,-1.09246,7,7.62838,-0.613094,-1.08664,0,-1.08664,-1.90059,1.61964,-0.805683,3.8453,4.58787,-0.721547,-1.34987,0,-1.34987,-2.23679,1.97939,-1.09246
2.4,5,5.64087,-0.628377,-1.01333,0,-1.01333,-1.94797,1.60707,-0.67243,7.3094,8.11378,-0.784588,-1.36402,0,-1.36402,-2.43222,2.10663,-1.03843,3,3.64087,-0.628377,-1.01333,0,-1.01333,-1.94797,1.60707,-0.67243,3.8453,4.60538,-0.742572,-1.26253,0,-1.26253,-2.30197,1.96454,-0.925098,7,7.64087,-0.628377,-1.01333,0,-1.01333,-1.94797,1.60707,-0.67243,3.8453,4.60538,-0.742572,-1.26253,0,-1.26253,-2.30197,1.96454,-0.925098
2.45,5,5.65081,-0.640871,-0.94219,0,-0.94219,-1.9867,1.59425,-0.549745,7.3094,8.13005,-0.804375,-1.27364,0,-1.27364,-2.49356,2.09054,-0.870618,3,3.65081,-0.640871,-0.94219,0,-0.94219,-1.9867,1.59425,-0.549745,3.8453,4.61966,-0.760083,-1.17742,0,-1.17742,-2.35626,1.94933,-0.770495,7,7.65081,-0.640871,-0.94219,0,-0.94219,-1.9867,1.59425,-0.549745,3.8453,4.61966,-0.760083,-1.17742,0,-1.17742,-2.35626,1.94933,-0.770495
