Time,TargetX0,CurrentX0,ErrorX0,PIDOutX0,FLSCorrX0,FinalCmdX0,PTermX0,ITermX0,DTermX0,TargetY0,CurrentY0,ErrorY0,PIDOutY0,FLSCorrY0,FinalCmdY0,PTermY0,ITermY0,DTermY0,TargetX1,CurrentX1,ErrorX1,PIDOutX1,FLSCorrX1,FinalCmdX1,PTermX1,ITermX1,DTermX1,TargetY1,CurrentY1,ErrorY1,PIDOutY1,FLSCorrY1,FinalCmdY1,PTermY1,ITermY1,DTermY1,TargetX2,CurrentX2,ErrorX2,PIDOutX2,FLSCorrX2,FinalCmdX2,PTermX2,ITermX2,DTermX2,TargetY2,CurrentY2,ErrorY2,PIDOutY2,FLSCorrY2,FinalCmdY2,PTermY2,ITermY2,DTermY2,SimWindX,SimWindY
0,5,0.0245,5,10,0,10,13.5,0.625,-0,7.3094,1.1745,6.1594,10,0,10,16.6304,0.769925,-0,3,-1.9755,5,10,0,10,13.5,0.625,-0,3.8453,-1.9755,5.8453,10,0,10,15.7823,0.730662,-0,7,2.0245,5,10,0,10,13.5,0.625,-0,3.8453,-1.9755,5.8453,10,0,10,15.7823,0.730662,-0,0,0
0.05,5,0.07301,4.9755,10,1.26119,10,13.4339,1.24694,-0.3969,7.3094,1.22301,6.1349,10,1.96419,10,16.5642,1.53679,-0.3969,3,-1.92699,4.9755,10,1.26119,10,13.4339,1.24694,-0.3969,3.8453,-1.92699,5.8208,10,1.50382,10,15.7162,1.45826,-0.3969,7,2.07301,4.9755,10,1.26119,10,13.4339,1.24694,-0.3969,3.8453,-1.92699,5.8208,10,1.50382,10,15.7162,1.45826,-0.3969,0,0
0.1,5,0.14505,4.92699,10,1.46901,10,13.3029,1.86281,-0.785862,7.3094,1.29505,6.08639,10,2.25851,10,16.4333,2.29759,-0.785862,3,-1.85495,4.92699,10,1.46901,10,13.3029,1.86281,-0.785862,3.8453,-1.85495,5.77229,10,1.87881,10,15.5852,2.1798,-0.785862,7,2.14505,4.92699,10,1.46901,10,13.3029,1.86281,-0.785862,3.8453,-1.85495,5.77229,10,1.87881,10,15.5852,2.1798,-0.785862,0,0
0.15,5,0.240149,4.85495,10,1.5,10,13.1084,2.46968,-1.16704,7.3094,1.39015,6.01435,10,2.00395,10,16.2387,3.04938,-1.16704,3,-1.75985,4.85495,10,1.5,10,13.1084,2.46968,-1.16704,3.8453,-1.75985,5.70025,10,1.74612,10,15.3907,2.89233,-1.16704,7,2.24015,4.85495,10,1.5,10,13.1084,2.46968,-1.16704,3.8453,-1.75985,5.70025,10,1.74612,10,15.3907,2.89233,-1.16704,0,0
0.2,5,0.357846,4.75985,10,1.5,10,12.8516,3.06466,-1.5406,7.3094,1.50785,5.91925,10,1.84938,10,15.982,3.78929,-1.5406,3,-1.64215,4.75985,10,1.5,10,12.8516,3.06466,-1.5406,3.8453,-1.64215,5.60515,10,1.58763,10,15.1339,3.59297,-1.5406,7,2.35785,4.75985,10,1.5,10,12.8516,3.06466,-1.5406,3.8453,-1.64215,5.60515,10,1.58763,10,15.1339,3.59297,-1.5406,0,0
0.25,5,0.497689,4.64215,10,1.5,10,12.5338,3.64493,-1.90669,7.3094,1.64769,5.80156,10,1.7513,10,15.6642,4.51448,-1.90669,3,-1.50231,4.64215,10,1.5,10,12.5338,3.64493,-1.90669,3.8453,-1.50231,5.48745,10,1.5,10,14.8161,4.27891,-1.90669,7,2.49769,4.64215,10,1.5,10,12.5338,3.64493,-1.90669,3.8453,-1.50231,5.48745,10,1.5,10,14.8161,4.27891,-1.90669,0,0
0.3,5,0.659235,4.50231,10,1.5,10,12.1562,4.20772,-2.26546,7.3094,1.80924,5.66171,10,1.63476,10,15.2866,5.2222,-2.26546,3,-1.34076,4.50231,10,1.5,10,12.1562,4.20772,-2.26546,3.8453,-1.34076,5.34761,10,1.5,10,14.4385,4.94736,-2.26546,7,2.65924,4.50231,10,1.5,10,12.1562,4.20772,-2.26546,3.8453,-1.34076,5.34761,10,1.5,10,14.4385,4.94736,-2.26546,0,0
0.35,5,0.84205,4.34076,10,1.5,10,11.7201,4.75032,-2.61705,7.3094,1.99205,5.50017,10,1.50014,10,14.8504,5.90972,-2.61705,3,-1.15795,4.34076,10,1.5,10,11.7201,4.75032,-2.61705,3.8453,-1.15795,5.18606,10,1.5,10,14.0024,5.59561,-2.61705,7,2.84205,4.34076,10,1.5,10,11.7201,4.75032,-2.61705,3.8453,-1.15795,5.18606,10,1.5,10,14.0024,5.59561,-2.61705,0,0
0.4,5,1.04571,4.15795,10,1.5,10,11.2265,5.27006,-2.96161,7.3094,2.19571,5.31735,10,1.5,10,14.3568,6.57439,-2.96161,3,-0.954291,4.15795,10,1.5,10,11.2265,5.27006,-2.96161,3.8453,-0.954291,5.00325,10,1.5,10,13.5088,6.22102,-2.96161,7,3.04571,4.15795,10,1.5,10,11.2265,5.27006,-2.96161,3.8453,-0.954291,5.00325,10,1.5,10,13.5088,6.22102,-2.96161,0,0
0.45,5,1.2698,3.95429,10,1.5,10,10.6766,5.76435,-3.29928,7.3094,2.4198,5.11369,10,1.5,10,13.807,7.2136,-3.29928,3,-0.730205,3.95429,10,1.5,10,10.6766,5.76435,-3.29928,3.8453,-0.730205,4.79959,10,1.5,10,12.9589,6.82097,-3.29928,7,3.2698,3.95429,10,1.5,10,10.6766,5.76435,-3.29928,3.8453,-0.730205,4.79959,10,1.5,10,12.9589,6.82097,-3.29928,0,0
