Time,TargetX0,CurrentX0,ErrorX0,PIDOutX0,FLSCorrX0,FinalCmdX0,PTermX0,ITermX0,DTermX0,TargetY0,CurrentY0,ErrorY0,PIDOutY0,FLSCorrY0,FinalCmdY0,PTermY0,ITermY0,DTermY0,TargetX1,CurrentX1,ErrorX1,PIDOutX1,FLSCorrX1,FinalCmdX1,PTermX1,ITermX1,DTermX1,TargetY1,CurrentY1,ErrorY1,PIDOutY1,FLSCorrY1,FinalCmdY1,PTermY1,ITermY1,DTermY1,TargetX2,CurrentX2,ErrorX2,PIDOutX2,FLSCorrX2,FinalCmdX2,PTermX2,ITermX2,DTermX2,TargetY2,CurrentY2,ErrorY2,PIDOutY2,FLSCorrY2,FinalCmdY2,PTermY2,ITermY2,DTermY2,SimWindX,SimWindY
0,5,0.02352,5,9.6,0,9.6,9,0.6,-0,7.3094,1.1745,6.1594,10,0,10,11.0869,0.739128,-0,3,-1.97648,5,9.6,0,9.6,9,0.6,-0,3.8453,-1.9755,5.8453,10,0,10,10.5215,0.701436,-0,7,2.02352,5,9.6,0,9.6,9,0.6,-0,3.8453,-1.9755,5.8453,10,0,10,10.5215,0.701436,-0,0,0
0.05,5,0.0710696,4.97648,9.99608,1.25745,10,8.95766,1.19718,-0.15876,7.3094,1.22301,6.1349,10,1.96419,10,11.0428,1.47532,-0.165375,3,-1.92893,4.97648,9.99608,1.25745,10,8.95766,1.19718,-0.15876,3.8453,-1.92699,5.8208,10,1.50382,10,10.4774,1.39993,-0.165375,7,2.07107,4.97648,9.99608,1.25745,10,8.95766,1.19718,-0.15876,3.8453,-1.92699,5.8208,10,1.50382,10,10.4774,1.39993,-0.165375,0,0
0.1,5,0.142168,4.92893,10,1.45141,10,8.87207,1.78865,-0.32096,7.3094,1.29505,6.08639,10,2.25851,10,10.9555,2.20568,-0.327443,3,-1.85783,4.92893,10,1.45141,10,8.87207,1.78865,-0.32096,3.8453,-1.85495,5.77229,10,1.87881,10,10.3901,2.09261,-0.327443,7,2.14217,4.92893,10,1.45141,10,8.87207,1.78865,-0.32096,3.8453,-1.85495,5.77229,10,1.87881,10,10.3901,2.09261,-0.327443,0,0
0.15,5,0.236345,4.85783,10,1.5,10,8.7441,2.37159,-0.479916,7.3094,1.39015,6.01435,10,2.00395,10,10.8258,2.92741,-0.486269,3,-1.76366,4.85783,10,1.5,10,8.7441,2.37159,-0.479916,3.8453,-1.75985,5.70025,10,1.74612,10,10.2604,2.77664,-0.486269,7,2.23634,4.85783,10,1.5,10,8.7441,2.37159,-0.479916,3.8453,-1.75985,5.70025,10,1.74612,10,10.2604,2.77664,-0.486269,0,0
0.2,5,0.353138,4.76366,10,1.5,10,8.57458,2.94323,-0.635692,7.3094,1.50785,5.91925,10,1.84938,10,10.6547,3.63772,-0.641918,3,-1.64686,4.76366,10,1.5,10,8.57458,2.94323,-0.635692,3.8453,-1.64215,5.60515,10,1.58763,10,10.0893,3.44925,-0.641918,7,2.35314,4.76366,10,1.5,10,8.57458,2.94323,-0.635692,3.8453,-1.64215,5.60515,10,1.58763,10,10.0893,3.44925,-0.641918,0,0
0.25,5,0.492095,4.64686,10,1.5,10,8.36435,3.50085,-0.788353,7.3094,1.64769,5.80156,10,1.7513,10,10.4428,4.3339,-0.794455,3,-1.5079,4.64686,10,1.5,10,8.36435,3.50085,-0.788353,3.8453,-1.50231,5.48745,10,1.5,10,9.87742,4.10775,-0.794455,7,2.4921,4.64686,10,1.5,10,8.36435,3.50085,-0.788353,3.8453,-1.50231,5.48745,10,1.5,10,9.87742,4.10775,-0.794455,0,0
0.3,5,0.652773,4.5079,10,1.5,10,8.11423,4.0418,-0.937961,7.3094,1.80924,5.66171,10,1.63476,10,10.1911,5.01331,-0.943941,3,-1.34723,4.5079,10,1.5,10,8.11423,4.0418,-0.937961,3.8453,-1.34076,5.34761,10,1.5,10,9.6257,4.74946,-0.943941,7,2.65277,4.5079,10,1.5,10,8.11423,4.0418,-0.937961,3.8453,-1.34076,5.34761,10,1.5,10,9.6257,4.74946,-0.943941,0,0
0.35,5,0.834738,4.34723,10,1.5,10,7.82501,4.56347,-1.08458,7.3094,1.99205,5.50017,10,1.50014,10,9.9003,5.67333,-1.09044,3,-1.16526,4.34723,10,1.5,10,7.82501,4.56347,-1.08458,3.8453,-1.15795,5.18606,10,1.5,10,9.33492,5.37179,-1.09044,7,2.83474,4.34723,10,1.5,10,7.82501,4.56347,-1.08458,3.8453,-1.15795,5.18606,10,1.5,10,9.33492,5.37179,-1.09044,0,0
0.4,5,1.03756,4.16526,10,1.5,10,7.49747,5.0633,-1.22826,7.3094,2.19571,5.31735,10,1.5,10,9.57123,6.31141,-1.234,3,-0.962437,4.16526,10,1.5,10,7.49747,5.0633,-1.22826,3.8453,-0.954291,5.00325,10,1.5,10,9.00585,5.97218,-1.234,7,3.03756,4.16526,10,1.5,10,7.49747,5.0633,-1.22826,3.8453,-0.954291,5.00325,10,1.5,10,9.00585,5.97218,-1.234,0,0
0.45,5,1.26083,3.96244,10,1.5,10,7.13239,5.53879,-1.36907,7.3094,2.4198,5.11369,10,1.5,10,9.20464,6.92505,-1.3747,3,-0.739168,3.96244,10,1.5,10,7.13239,5.53879,-1.36907,3.8453,-0.730205,4.79959,10,1.5,10,8.63926,6.54813,-1.3747,7,3.26083,3.96244,10,1.5,10,7.13239,5.53879,-1.36907,3.8453,-0.730205,4.79959,10,1.5,10,8.63926,6.54813,-1.3747,0,0
