Time,TargetX0,CurrentX0,ErrorX0,PIDOutX0,FLSCorrX0,FinalCmdX0,PTermX0,ITermX0,DTermX0,TargetY0,CurrentY0,ErrorY0,PIDOutY0,FLSCorrY0,FinalCmdY0,PTermY0,ITermY0,DTermY0,TargetX1,CurrentX1,ErrorX1,PIDOutX1,FLSCorrX1,FinalCmdX1,PTermX1,ITermX1,DTermX1,TargetY1,CurrentY1,ErrorY1,PIDOutY1,FLSCorrY1,FinalCmdY1,PTermY1,ITermY1,DTermY1,TargetX2,CurrentX2,ErrorX2,PIDOutX2,FLSCorrX2,FinalCmdX2,PTermX2,ITermX2,DTermX2,TargetY2,CurrentY2,ErrorY2,PIDOutY2,FLSCorrY2,FinalCmdY2,PTermY2,ITermY2,DTermY2,SimWindX,SimWindY
0,5,0.00833333,5,10,0,10,35,0,-0,7.3094,1.15833,6.1594,12,0,10,43.1158,0,-0,3,-1.99167,5,10,0,10,35,0,-0,3.8453,-1.99167,5.8453,12,0,10,40.9171,0,-0,7,2.00833,5,10,0,10,35,0,-0,3.8453,-1.99167,5.8453,12,0,10,40.9171,0,-0,0,0
0.05,5,0.030549,4.99167,10,0,10,34.9417,-8,-0.075,7.3094,1.18055,6.15107,12,0,10,43.0575,-9.6,-0.075,3,-1.96945,4.99167,10,0,10,34.9417,-8,-0.075,3.8453,-1.96945,5.83697,12,0,10,40.8588,-9.6,-0.075,7,2.03055,4.99167,10,0,10,34.9417,-8,-0.075,3.8453,-1.96945,5.83697,12,0,10,40.8588,-9.6,-0.075,0,0
0.1,5,0.0703107,4.96945,10,0,10,34.7862,-8,-0.267441,7.3094,1.22031,6.12885,12,0,10,42.902,-9.6,-0.267441,3,-1.92969,4.96945,10,0,10,34.7862,-8,-0.267441,3.8453,-1.92969,5.81475,12,0,10,40.7033,-9.6,-0.267441,7,2.07031,4.96945,10,0,10,34.7862,-8,-0.267441,3.8453,-1.92969,5.81475,12,0,10,40.7033,-9.6,-0.267441,0,0
0.15,5,0.129985,4.92969,10,0,10,34.5078,-8,-0.598553,7.3094,1.27999,6.08909,12,0,10,42.6236,-9.6,-0.598553,3,-1.87001,4.92969,10,0,10,34.5078,-8,-0.598553,3.8453,-1.87001,5.77499,12,0,10,40.4249,-9.6,-0.598553,7,2.12999,4.92969,10,0,10,34.5078,-8,-0.598553,3.8453,-1.87001,5.77499,12,0,10,40.4249,-9.6,-0.598553,0,0
0.2,5,0.211032,4.87001,10,0,10,34.0901,-8,-1.07577,7.3094,1.36103,6.02942,12,0,10,42.2059,-9.6,-1.07577,3,-1.78897,4.87001,10,0,10,34.0901,-8,-1.07577,3.8453,-1.78897,5.71531,12,0,10,40.0072,-9.6,-1.07577,7,2.21103,4.87001,10,0,10,34.0901,-8,-1.07577,3.8453,-1.78897,5.71531,12,0,10,40.0072,-9.6,-1.07577,0,0
0.25,5,0.314264,4.78897,10,0,10,33.5228,-8,-1.69761,7.3094,1.46426,5.94837,12,0,10,41.6386,-9.6,-1.69761,3,-1.68574,4.78897,10,0,10,33.5228,-8,-1.69761,3.8453,-1.68574,5.63427,12,0,10,39.4399,-9.6,-1.69761,7,2.31426,4.78897,10,0,10,33.5228,-8,-1.69761,3.8453,-1.68574,5.63427,12,0,10,39.4399,-9.6,-1.69761,0,0
0.3,5,0.440029,4.68574,10,0,10,32.8002,-8,-2.45694,7.3094,1.59003,5.84514,12,0,10,40.916,-9.6,-2.45694,3,-1.55997,4.68574,10,0,10,32.8002,-8,-2.45694,3.8453,-1.55997,5.53104,12,0,10,38.7172,-9.6,-2.45694,7,2.44003,4.68574,10,0,10,32.8002,-8,-2.45694,3.8453,-1.55997,5.53104,12,0,10,38.7172,-9.6,-2.45694,0,0
0.35,5,0.588326,4.55997,10,0,10,31.9198,-8,-3.34313,7.3094,1.73833,5.71937,12,0,10,40.0356,-9.6,-3.34313,3,-1.41167,4.55997,10,0,10,31.9198,-8,-3.34313,3.8453,-1.41167,5.40527,12,0,10,37.8369,-9.6,-3.34313,7,2.58833,4.55997,10,0,10,31.9198,-8,-3.34313,3.8453,-1.41167,5.40527,12,0,10,37.8369,-9.6,-3.34313,0,0
0.4,5,0.7589,4.41167,10,0,10,30.8817,-8,-4.34349,7.3094,1.9089,5.57107,12,0,10,38.9975,-9.6,-4.34349,3,-1.2411,4.41167,10,0,10,30.8817,-8,-4.34349,3.8453,-1.2411,5.25697,12,0,10,36.7988,-9.6,-4.34349,7,2.7589,4.41167,10,0,10,30.8817,-8,-4.34349,3.8453,-1.2411,5.25697,12,0,10,36.7988,-9.6,-4.34349,0,0
0.45,5,0.951298,4.2411,10,0,10,29.6877,-8,-5.44431,7.3094,2.1013,5.4005,12,0,10,37.8035,-9.6,-5.44431,3,-1.0487,4.2411,10,0,10,29.6877,-8,-5.44431,3.8453,-1.0487,5.0864,12,0,10,35.6048,-9.6,-5.44431,7,2.9513,4.2411,10,0,10,29.6877,-8,-5.44431,3.8453,-1.0487,5.0864,12,0,10,35.6048,-9.6,-5.44431,0,0
0.5,5,1.16492,4.0487,10,0,10,28.3409,-8,-6.63146,7.3094,2.31492,5.2081,12,0,10,36.4567,-9.6,-6.63146,3,-0.835084,4.0487,10,0,10,28.3409,-8,-6.63146,3.8453,-0.835084,4.894,12,0,10,34.258,-9.6,-6.63146,7,3.16492,4.0487,10,0,10,28.3409,-8,-6.63146,3.8453,-0.835084,4.894,12,0,10,34.258,-9.6,-6.63146,0,0
0.55,5,1.39904,3.83508,10,0,10,26.8456,-8,-7.89088,7.3094,2.54904,4.99448,12,0,10,34.9614,-9.6,-7.89088,3,-0.600961,3.83508,10,0,10,26.8456,-8,-7.89088,3.8453,-0.600961,4.68038,12,0,10,32.7627,-9.6,-7.89088,7,3.39904,3.83508,10,0,10,26.8456,-8,-7.89088,3.8453,-0.600961,4.68038,12,0,10,32.7627,-9.6,-7.89088,0,0
0.6,5,1.6512,3.60096,7.99783,0,7.99783,25.2067,-8,-9.2089,7.3094,2.80287,4.76036,12,0,10,33.3225,-9.6,-9.2089,3,-0.348802,3.60096,7.99783,0,7.99783,25.2067,-8,-9.2089,3.8453,-0.347133,4.44626,12,0,10,31.1238,-9.6,-9.2089,7,3.6512,3.60096,7.99783,0,7.99783,25.2067,-8,-9.2089,3.8453,-0.347133,4.44626,12,0,10,31.1238,-9.6,-9.2089,0,0
0.65,5,1.91702,3.3488,5.05162,0,5.05162,23.4416,-7.83256,-10.5574,7.3094,3.07555,4.50653,11.3733,0,10,31.5457,-9.6,-10.5725,3,-0.0829796,3.3488,5.05162,0,5.05162,23.4416,-7.83256,-10.5574,3.8453,-0.0750909,4.19243,9.22674,0,9.22674,29.347,-9.54784,-10.5725,7,3.91702,3.3488,5.05162,0,5.05162,23.4416,-7.83256,-10.5574,3.8453,-0.0750909,4.19243,9.22674,0,9.22674,29.347,-9.54784,-10.5725,0,0
0.7,5,2.19089,3.08298,2.00835,0,2.00835,21.5809,-7.67841,-11.8941,7.3094,3.36483,4.23385,8.27924,0,8.27924,29.6369,-9.38831,-11.9694,3,0.190895,3.08298,2.00835,0,2.00835,21.5809,-7.67841,-11.8941,3.8453,0.21134,3.92039,6.12732,0,6.12732,27.4427,-9.35182,-11.9636,7,4.19089,3.08298,2.00835,0,2.00835,21.5809,-7.67841,-11.8941,3.8453,0.21134,3.92039,6.12732,0,6.12732,27.4427,-9.35182,-11.9636,0,0
0.75,5,2.46647,2.80911,-1.04364,0,-1.04364,19.6638,-7.53796,-13.1695,7.3094,3.66629,3.94457,5.04504,0,5.04504,27.612,-9.19108,-13.3759,3,0.466525,2.80911,-1.04377,0,-1.04377,19.6637,-7.53796,-13.1696,3.8453,0.506829,3.63396,2.92249,0,2.92249,25.4377,-9.17012,-13.3451,7,4.46653,2.80911,-1.04377,0,-1.04377,19.6637,-7.53796,-13.1696,3.8453,0.506829,3.63396,2.92249,0,2.92249,25.4377,-9.17012,-13.3451,0,0
0.8,5,2.73721,2.53353,-4.00938,0,-4.00938,17.7347,-7.41128,-14.3328,7.3094,3.97426,3.64311,1.7413,0,1.7413,25.5017,-9.00892,-14.7515,3,0.737384,2.53347,-4.01023,0,-4.01023,17.7343,-7.41128,-14.3333,3.8453,0.805189,3.33847,-0.303903,0,-0.303903,23.3693,-9.0032,-14.67,7,4.73738,2.53347,-4.01023,0,-4.01023,17.7343,-7.41128,-14.3333,3.8453,0.805189,3.33847,-0.303903,0,-0.303903,23.3693,-9.0032,-14.67,0,0
0.85,5,2.99665,2.26279,-6.79472,0,-6.79472,15.8396,-7.29814,-15.3361,7.3094,4.28231,3.33515,-1.54417,0,-1.54417,23.346,-8.84217,-16.048,3,0.997069,2.26262,-6.79751,0,-6.79751,15.8383,-7.29815,-15.3377,3.8453,1.09987,3.04011,-3.45866,0,-3.45866,21.2808,-8.85119,-15.8882,7,4.99707,2.26262,-6.79751,0,-6.79751,15.8383,-7.29815,-15.3377,3.8453,1.09987,3.04011,-3.45866,0,-3.45866,21.2808,-8.85119,-15.8882,0,0
0.9,5,3.23877,2.00335,-9.31199,0,-9.31199,14.0235,-7.19797,-16.1375,7.3094,4.58384,3.02709,-4.71693,0,-4.71693,21.1896,-8.69081,-17.2157,3,1.23959,2.00293,-9.31856,0,-9.31856,14.0205,-7.198,-16.1411,3.8453,1.38436,2.74543,-6.44749,0,-6.44749,19.218,-8.71392,-16.9516,7,5.23959,2.00293,-9.31856,0,-9.31856,14.0205,-7.198,-16.1411,3.8453,1.38436,2.74543,-6.44749,0,-6.44749,19.218,-8.71392,-16.9516,0,0
