Time,TargetX0,CurrentX0,ErrorX0,PIDOutX0,FLSCorrX0,FinalCmdX0,PTermX0,ITermX0,DTermX0,TargetY0,CurrentY0,ErrorY0,PIDOutY0,FLSCorrY0,FinalCmdY0,PTermY0,ITermY0,DTermY0,TargetX1,CurrentX1,ErrorX1,PIDOutX1,FLSCorrX1,FinalCmdX1,PTermX1,ITermX1,DTermX1,TargetY1,CurrentY1,ErrorY1,PIDOutY1,FLSCorrY1,FinalCmdY1,PTermY1,ITermY1,DTermY1,TargetX2,CurrentX2,ErrorX2,PIDOutX2,FLSCorrX2,FinalCmdX2,PTermX2,ITermX2,DTermX2,TargetY2,CurrentY2,ErrorY2,PIDOutY2,FLSCorrY2,FinalCmdY2,PTermY2,ITermY2,DTermY2
7.95,5,4.6219,0.38081,-0.0310774,0.0235439,-0.00753345,1.18051,-1.09136,-0.12023,7.3094,6.51403,0.801565,0.0115976,-0.0212977,-0.00970016,2.48485,-2.19969,-0.273569,3,2.62167,0.381044,-0.0311579,0.0235185,-0.00763947,1.18124,-1.09199,-0.120403,3.8453,3.17937,0.671087,-0.020504,0.00386945,-0.0166345,2.08037,-1.87217,-0.228704,7,6.62167,0.381044,-0.0311579,0.0235185,-0.00763947,1.18124,-1.09199,-0.120403,3.8453,3.17937,0.671087,-0.020504,0.00386945,-0.0166345,2.08037,-1.87217,-0.228704
8,5,4.62459,0.378098,-0.0310235,0.0235576,-0.00746593,1.1721,-1.0838,-0.119331,7.3094,6.52021,0.795367,0.00910935,-0.0200883,-0.0109789,2.46564,-2.18378,-0.272748,3,2.62437,0.378329,-0.0311085,0.0235327,-0.00757576,1.17282,-1.08443,-0.119501,3.8453,3.18448,0.665932,-0.0212896,0.00458361,-0.016706,2.06439,-1.85885,-0.226827,7,6.62437,0.378329,-0.0311085,0.0235327,-0.00757576,1.17282,-1.08443,-0.119501,3.8453,3.18448,0.665932,-0.0212896,0.00458361,-0.016706,2.06439,-1.85885,-0.226827
8.05,5,4.62727,0.375406,-0.0309692,0.023569,-0.00740015,1.16376,-1.07629,-0.11844,7.3094,6.52636,0.78919,0.0067368,-0.0188775,-0.0121407,2.44649,-2.168,-0.271758,3,2.62704,0.375633,-0.0310579,0.0235449,-0.00751299,1.16446,-1.07691,-0.118606,3.8453,3.18955,0.66082,-0.0220288,0.00528176,-0.0167471,2.04854,-1.84563,-0.224935,7,6.62704,0.375633,-0.0310579,0.0235449,-0.00751299,1.16446,-1.07691,-0.118606,3.8453,3.18955,0.66082,-0.0220288,0.00528176,-0.0167471,2.04854,-1.84563,-0.224935
8.1,5,4.62992,0.372734,-0.0309144,0.0235784,-0.00733601,1.15548,-1.06883,-0.117557,7.3094,6.53248,0.78304,0.00447708,-0.0176687,-0.0131916,2.42742,-2.15233,-0.270612,3,2.6297,0.372958,-0.0310063,0.0235552,-0.00745113,1.15617,-1.06945,-0.11772,3.8453,3.19457,0.655751,-0.022724,0.00596355,-0.0167605,2.03283,-1.83252,-0.223032,7,6.6297,0.372958,-0.0310063,0.0235552,-0.00745113,1.15617,-1.06945,-0.11772,3.8453,3.19457,0.655751,-0.022724,0.00596355,-0.0167605,2.03283,-1.83252,-0.223032
8.15,5,4.63255,0.370083,-0.0308592,0.0235858,-0.00727341,1.14726,-1.06143,-0.116683,7.3094,6.53857,0.776919,0.00232711,-0.0164648,-0.0141377,2.40845,-2.1368,-0.269325,3,2.63233,0.370302,-0.0309536,0.0235635,-0.00739014,1.14794,-1.06205,-0.116841,3.8453,3.19956,0.650725,-0.0233776,0.00662868,-0.0167489,2.01725,-1.8195,-0.221121,7,6.63233,0.370302,-0.0309536,0.0235635,-0.00739014,1.14794,-1.06205,-0.116841,3.8453,3.19956,0.650725,-0.0233776,0.00662868,-0.0167489,2.01725,-1.8195,-0.221121
8.2,5,4.63516,0.36745,-0.0308034,0.0235912,-0.00721227,1.1391,-1.05408,-0.115816,7.3094,6.54463,0.77083,0.000283641,-0.0152686,-0.014985,2.38957,-2.12138,-0.26791,3,2.63495,0.367666,-0.0308999,0.0235699,-0.00732998,1.13977,-1.0547,-0.11597,3.8453,3.20449,0.645743,-0.0239917,0.00727694,-0.0167148,2.0018,-1.80659,-0.219206,7,6.63495,0.367666,-0.0308999,0.0235699,-0.00732998,1.13977,-1.0547,-0.11597,3.8453,3.20449,0.645743,-0.0239917,0.00727694,-0.0167148,2.0018,-1.80659,-0.219206
8.25,5,4.63776,0.364838,-0.0307472,0.0235948,-0.00715249,1.131,-1.04679,-0.114958,7.3094,6.55064,0.764776,-0.00165672,-0.0140825,-0.0157393,2.37081,-2.10608,-0.266378,3,2.63755,0.36505,-0.0308451,0.0235745,-0.00727061,1.13166,-1.04739,-0.115107,3.8453,3.20939,0.640805,-0.0245686,0.00790819,-0.0166604,1.98649,-1.79377,-0.21729,7,6.63755,0.36505,-0.0308451,0.0235745,-0.00727061,1.13166,-1.04739,-0.115107,3.8453,3.20939,0.640805,-0.0245686,0.00790819,-0.0166604,1.98649,-1.79377,-0.21729
8.3,5,4.64033,0.362244,-0.0306905,0.0235966,-0.00709399,1.12296,-1.03954,-0.114106,7.3094,6.55662,0.758759,-0.00349747,-0.0129088,-0.0164063,2.35215,-2.09091,-0.264742,3,2.64012,0.362454,-0.0307895,0.0235775,-0.00721199,1.12361,-1.04015,-0.114251,3.8453,3.21424,0.63591,-0.0251103,0.00852237,-0.0165879,1.97132,-1.78106,-0.215376,7,6.64012,0.362454,-0.0307895,0.0235775,-0.00721199,1.12361,-1.04015,-0.114251,3.8453,3.21424,0.63591,-0.0251103,0.00852237,-0.0165879,1.97132,-1.78106,-0.215376
8.35,5,4.64288,0.35967,-0.0306333,0.0235966,-0.00703668,1.11498,-1.03235,-0.113263,7.3094,6.56256,0.752782,-0.0052422,-0.0117493,-0.0169915,2.33362,-2.07585,-0.263012,3,2.64268,0.359876,-0.0307328,0.0235787,-0.00715411,1.11562,-1.03295,-0.113402,3.8453,3.21905,0.631058,-0.0256187,0.00911944,-0.0164993,1.95628,-1.76843,-0.213466,7,6.64268,0.359876,-0.0307328,0.0235787,-0.00715411,1.11562,-1.03295,-0.113402,3.8453,3.21905,0.631058,-0.0256187,0.00911944,-0.0164993,1.95628,-1.76843,-0.213466
8.4,5,4.64542,0.357115,-0.0305756,0.0235951,-0.00698049,1.10706,-1.02521,-0.112426,7.3094,6.56845,0.746845,-0.00689451,-0.0106059,-0.0175004,2.31522,-2.06092,-0.261199,3,2.64522,0.357318,-0.0306753,0.0235783,-0.00709693,1.10769,-1.0258,-0.11256,3.8453,3.22381,0.62625,-0.0260957,0.00969944,-0.0163963,1.94138,-1.75591,-0.211562,7,6.64522,0.357318,-0.0306753,0.0235783,-0.00709693,1.10769,-1.0258,-0.11256,3.8453,3.22381,0.62625,-0.0260957,0.00969944,-0.0163963,1.94138,-1.75591,-0.211562
8.45,5,4.64794,0.354579,-0.0305173,0.023592,-0.00692534,1.09919,-1.01811,-0.111597,7.3094,6.5743,0.740952,-0.00845807,-0.00948,-0.0179381,2.29695,-2.0461,-0.259311,3,2.64774,0.354779,-0.0306168,0.0235764,-0.00704042,1.09981,-1.01871,-0.111726,3.8453,3.22854,0.621485,-0.0265432,0.0102625,-0.0162807,1.9266,-1.74348,-0.209667,7,6.64774,0.354779,-0.0306168,0.0235764,-0.00704042,1.09981,-1.01871,-0.111726,3.8453,3.22854,0.621485,-0.0265432,0.0102625,-0.0162807,1.9266,-1.74348,-0.209667
8.5,5,4.65044,0.352061,-0.0304585,0.0235874,-0.00687117,1.09139,-1.01107,-0.110775,7.3094,6.5801,0.735103,-0.00993651,-0.00837303,-0.0183095,2.27882,-2.0314,-0.25736,3,2.65024,0.352259,-0.0305575,0.023573,-0.00698455,1.092,-1.01166,-0.110898,3.8453,3.23322,0.616763,-0.0269627,0.0108086,-0.0161541,1.91196,-1.73114,-0.207783,7,6.65024,0.352259,-0.0305575,0.023573,-0.00698455,1.092,-1.01166,-0.110898,3.8453,3.23322,0.616763,-0.0269627,0.0108086,-0.0161541,1.91196,-1.73114,-0.207783
8.55,5,4.65292,0.349562,-0.0303992,0.0235813,-0.0068179,1.08364,-1.00408,-0.10996,7.3094,6.58586,0.729299,-0.0113335,-0.00728614,-0.0186196,2.26083,-2.01681,-0.255352,3,2.65273,0.349757,-0.0304974,0.0235681,-0.00692932,1.08425,-1.00467,-0.110078,3.8453,3.23785,0.612083,-0.0273559,0.0113381,-0.0160178,1.89746,-1.7189,-0.20591,7,6.65273,0.349757,-0.0304974,0.0235681,-0.00692932,1.08425,-1.00467,-0.110078,3.8453,3.23785,0.612083,-0.0273559,0.0113381,-0.0160178,1.89746,-1.7189,-0.20591
8.6,5,4.65538,0.347081,-0.0303393,0.0235738,-0.00676548,1.07595,-0.99714,-0.109151,7.3094,6.59157,0.723543,-0.0126525,-0.00622032,-0.0188728,2.24298,-2.00234,-0.253296,3,2.65519,0.347273,-0.0304365,0.0235618,-0.00687469,1.07655,-0.99772,-0.109264,3.8453,3.24245,0.607445,-0.0277243,0.011851,-0.0158733,1.88308,-1.70675,-0.204051,7,6.65519,0.347273,-0.0304365,0.0235618,-0.00687469,1.07655,-0.99772,-0.109264,3.8453,3.24245,0.607445,-0.0277243,0.011851,-0.0158733,1.88308,-1.70675,-0.204051
8.65,5,4.65783,0.344619,-0.0302788,0.023565,-0.00671384,1.06832,-0.990248,-0.108349,7.3094,6.59723,0.717834,-0.0138972,-0.00517643,-0.0190736,2.22528,-1.98798,-0.251199,3,2.65764,0.344809,-0.0303748,0.0235542,-0.00682065,1.06891,-0.990824,-0.108457,3.8453,3.247,0.60285,-0.0280693,0.0123477,-0.0157216,1.86883,-1.6947,-0.202207,7,6.65764,0.344809,-0.0303748,0.0235542,-0.00682065,1.06891,-0.990824,-0.108457,3.8453,3.247,0.60285,-0.0280693,0.0123477,-0.0157216,1.86883,-1.6947,-0.202207
8.7,5,4.66025,0.342174,-0.0302178,0.0235549,-0.00666294,1.06074,-0.983404,-0.107554,7.3094,6.60284,0.712173,-0.0150709,-0.00415517,-0.0192261,2.20774,-1.97374,-0.249068,3,2.66007,0.342362,-0.0303124,0.0235452,-0.00676717,1.06132,-0.983977,-0.107657,3.8453,3.25152,0.598296,-0.0283923,0.0128283,-0.0155641,1.85472,-1.68273,-0.200378,7,6.66007,0.342362,-0.0303124,0.0235452,-0.00676717,1.06132,-0.983977,-0.107657,3.8453,3.25152,0.598296,-0.0283923,0.0128283,-0.0155641,1.85472,-1.68273,-0.200378
8.75,5,4.66266,0.339748,-0.0301563,0.0235436,-0.00661273,1.05322,-0.976609,-0.106766,7.3094,6.6084,0.706561,-0.0161772,-0.00315712,-0.0193343,2.19034,-1.95961,-0.24691,3,2.66248,0.339933,-0.0302492,0.023535,-0.00671425,1.05379,-0.977178,-0.106864,3.8453,3.25599,0.593783,-0.0286946,0.0132931,-0.0154015,1.84073,-1.67086,-0.198566,7,6.66248,0.339933,-0.0302492,0.023535,-0.00671425,1.05379,-0.977178,-0.106864,3.8453,3.25599,0.593783,-0.0286946,0.0132931,-0.0154015,1.84073,-1.67086,-0.198566
8.8,5,4.66505,0.337339,-0.0300942,0.023531,-0.00656316,1.04575,-0.969863,-0.105983,7.3094,6.61391,0.700999,-0.0172193,-0.00218273,-0.019402,2.1731,-1.94559,-0.24473,3,2.66487,0.337522,-0.0301854,0.0235235,-0.00666187,1.04632,-0.970427,-0.106077,3.8453,3.26042,0.589311,-0.0289773,0.0137424,-0.015235,1.82686,-1.65907,-0.196772,7,6.66487,0.337522,-0.0301854,0.0235235,-0.00666187,1.04632,-0.970427,-0.106077,3.8453,3.26042,0.589311,-0.0289773,0.0137424,-0.015235,1.82686,-1.65907,-0.196772
8.85,5,4.66743,0.334948,-0.0300315,0.0235174,-0.00651419,1.03834,-0.963164,-0.105207,7.3094,6.61938,0.695487,-0.0182004,-0.00123236,-0.0194327,2.15601,-1.93168,-0.242533,3,2.66725,0.335129,-0.0301209,0.0235109,-0.00661002,1.0389,-0.963725,-0.105296,3.8453,3.26481,0.584879,-0.0292417,0.0141764,-0.0150652,1.81312,-1.64737,-0.194995,7,6.66725,0.335129,-0.0301209,0.0235109,-0.00661002,1.0389,-0.963725,-0.105296,3.8453,3.26481,0.584879,-0.0292417,0.0141764,-0.0150652,1.81312,-1.64737,-0.194995
8.9,5,4.66978,0.332575,-0.0299684,0.0235026,-0.00646579,1.03098,-0.956512,-0.104437,7.3094,6.62479,0.690025,-0.0191236,-0.000306243,-0.0194299,2.13908,-1.91788,-0.240325,3,2.6696,0.332754,-0.0300558,0.0234971,-0.00655868,1.03154,-0.95707,-0.104522,3.8453,3.26916,0.580487,-0.0294887,0.0145956,-0.0148931,1.79951,-1.63576,-0.193238,7,6.6696,0.332754,-0.0300558,0.0234971,-0.00655868,1.03154,-0.95707,-0.104522,3.8453,3.26916,0.580487,-0.0294887,0.0145956,-0.0148931,1.79951,-1.63576,-0.193238
8.95,5,4.67212,0.330218,-0.0299047,0.0234867,-0.00641791,1.02368,-0.949908,-0.103674,7.3094,6.63015,0.684614,-0.019992,0.000595462,-0.0193965,2.1223,-1.90418,-0.23811,3,2.67195,0.330396,-0.0299901,0.0234822,-0.00650784,1.02423,-0.950462,-0.103754,3.8453,3.27348,0.576135,-0.0297195,0.0150003,-0.0147192,1.78602,-1.62424,-0.191499,7,6.67195,0.330396,-0.0299901,0.0234822,-0.00650784,1.02423,-0.950462,-0.103754,3.8453,3.27348,0.576135,-0.0297195,0.0150003,-0.0147192,1.78602,-1.62424,-0.191499
9,5,4.67444,0.327879,-0.0298404,0.0234699,-0.00637054,1.01643,-0.94335,-0.102916,7.3094,6.63546,0.679252,-0.0208085,0.00147269,-0.0193358,2.10568,-1.8906,-0.235891,3,2.67427,0.328055,-0.0299238,0.0234663,-0.0064575,1.01697,-0.943901,-0.102993,3.8453,3.27775,0.571822,-0.0299349,0.0153906,-0.0145442,1.77265,-1.6128,-0.18978,7,6.67427,0.328055,-0.0299238,0.0234663,-0.0064575,1.01697,-0.943901,-0.102993,3.8453,3.27775,0.571822,-0.0299349,0.0153906,-0.0145442,1.77265,-1.6128,-0.18978
9.05,5,4.67675,0.325557,-0.0297757,0.023452,-0.00632364,1.00923,-0.936839,-0.102165,7.3094,6.64072,0.673942,-0.0215758,0.00232543,-0.0192504,2.08922,-1.87712,-0.233674,3,2.67658,0.325731,-0.0298569,0.0234493,-0.00640763,1.00977,-0.937386,-0.102238,3.8453,3.28199,0.567547,-0.0301358,0.0157671,-0.0143687,1.7594,-1.60145,-0.188081,7,6.67658,0.325731,-0.0298569,0.0234493,-0.00640763,1.00977,-0.937386,-0.102238,3.8453,3.28199,0.567547,-0.0301358,0.0157671,-0.0143687,1.7594,-1.60145,-0.188081
9.1,5,4.67904,0.323252,-0.0297104,0.0234332,-0.00627719,1.00208,-0.930374,-0.101419,7.3094,6.64593,0.668681,-0.0222967,0.00315378,-0.0191429,2.07291,-1.86375,-0.231461,3,2.67886,0.323425,-0.0297896,0.0234313,-0.00635824,1.00262,-0.930918,-0.101488,3.8453,3.28619,0.563311,-0.0303231,0.01613,-0.0141931,1.74626,-1.59019,-0.186402,7,6.67886,0.323425,-0.0297896,0.0234313,-0.00635824,1.00262,-0.930918,-0.101488,3.8453,3.28619,0.563311,-0.0303231,0.01613,-0.0141931,1.74626,-1.59019,-0.186402
9.15,5,4.68131,0.320964,-0.0296447,0.0234135,-0.00623116,0.994989,-0.923955,-0.100679,7.3094,6.65109,0.663471,-0.0229737,0.00395786,-0.0190159,2.05676,-1.85048,-0.229256,3,2.68114,0.321135,-0.0297217,0.0234124,-0.00630932,0.995519,-0.924495,-0.100745,3.8453,3.29035,0.559112,-0.0304976,0.0164797,-0.0140179,1.73325,-1.579,-0.184742,7,6.68114,0.321135,-0.0297217,0.0234124,-0.00630932,0.995519,-0.924495,-0.100745,3.8453,3.29035,0.559112,-0.0304976,0.0164797,-0.0140179,1.73325,-1.579,-0.184742
9.2,5,4.68356,0.318693,-0.0295785,0.0233929,-0.00618554,0.987948,-0.917581,-0.0999453,7.3094,6.6562,0.65831,-0.0236093,0.00473787,-0.0188715,2.04076,-1.83731,-0.22706,3,2.68339,0.318862,-0.0296534,0.0233925,-0.00626085,0.988473,-0.918118,-0.100008,3.8453,3.29447,0.554951,-0.0306599,0.0168165,-0.0138434,1.72035,-1.5679,-0.183103,7,6.68339,0.318862,-0.0296534,0.0233925,-0.00626085,0.988473,-0.918118,-0.100008,3.8453,3.29447,0.554951,-0.0306599,0.0168165,-0.0138434,1.72035,-1.5679,-0.183103
9.25,5,4.6858,0.316438,-0.0295118,0.0233715,-0.00614031,0.980957,-0.911252,-0.0992171,7.3094,6.66126,0.6532,-0.0242059,0.00549406,-0.0187119,2.02492,-1.82425,-0.224877,3,2.68563,0.316606,-0.0295846,0.0233717,-0.00621283,0.981478,-0.911786,-0.099277,3.8453,3.29856,0.550826,-0.0308109,0.0171408,-0.0136701,1.70756,-1.55689,-0.181484,7,6.68563,0.316606,-0.0295846,0.0233717,-0.00621283,0.981478,-0.911786,-0.099277,3.8453,3.29856,0.550826,-0.0308109,0.0171408,-0.0136701,1.70756,-1.55689,-0.181484
9.3,5,4.68802,0.314199,-0.0294447,0.0233492,-0.00609546,0.974018,-0.904968,-0.0984946,7.3094,6.66628,0.648138,-0.0247657,0.00622669,-0.018539,2.00923,-1.81128,-0.222709,3,2.68786,0.314366,-0.0295154,0.0233501,-0.00616526,0.974535,-0.905498,-0.0985517,3.8453,3.30261,0.546738,-0.030951,0.0174529,-0.0134982,1.69489,-1.54595,-0.179885,7,6.68786,0.314366,-0.0295154,0.0233501,-0.00616526,0.974535,-0.905498,-0.0985517,3.8453,3.30261,0.546738,-0.030951,0.0174529,-0.0134982,1.69489,-1.54595,-0.179885
9.35,5,4.69023,0.311977,-0.0293771,0.0233262,-0.00605096,0.967129,-0.898728,-0.0977777,7.3094,6.67124,0.643125,-0.0252908,0.00693611,-0.0183547,1.99369,-1.79842,-0.220557,3,2.69006,0.312143,-0.0294458,0.0233276,-0.00611812,0.967642,-0.899255,-0.0978322,3.8453,3.30663,0.542685,-0.0310811,0.0177531,-0.013328,1.68232,-1.5351,-0.178307,7,6.69006,0.312143,-0.0294458,0.0233276,-0.00611812,0.967642,-0.899255,-0.0978322,3.8453,3.30663,0.542685,-0.0310811,0.0177531,-0.013328,1.68232,-1.5351,-0.178307
9.4,5,4.69242,0.309771,-0.0293092,0.0233024,-0.00600682,0.96029,-0.892533,-0.0970664,7.3094,6.67616,0.638161,-0.0257832,0.00762266,-0.0181606,1.9783,-1.78566,-0.218424,3,2.69226,0.309935,-0.0293758,0.0233044,-0.00607142,0.960799,-0.893057,-0.0971185,3.8453,3.31061,0.538668,-0.0312015,0.0180418,-0.0131597,1.66987,-1.52433,-0.176748,7,6.69226,0.309935,-0.0293758,0.0233044,-0.00607142,0.960799,-0.893057,-0.0971185,3.8453,3.31061,0.538668,-0.0312015,0.0180418,-0.0131597,1.66987,-1.52433,-0.176748
9.45,5,4.69459,0.307581,-0.0292408,0.0232778,-0.00596301,0.953501,-0.886381,-0.0963606,7.3094,6.68102,0.633245,-0.026245,0.00828674,-0.0179582,1.96306,-1.77299,-0.21631,3,2.69443,0.307744,-0.0293055,0.0232803,-0.00602514,0.954007,-0.886902,-0.0964105,3.8453,3.31456,0.534686,-0.0313128,0.0183194,-0.0129934,1.65753,-1.51363,-0.175209,7,6.69443,0.307744,-0.0293055,0.0232803,-0.00602514,0.954007,-0.886902,-0.0964105,3.8453,3.31456,0.534686,-0.0313128,0.0183194,-0.0129934,1.65753,-1.51363,-0.175209
9.5,5,4.69675,0.305407,-0.0291721,0.0232525,-0.00591954,0.946762,-0.880273,-0.0956603,7.3094,6.68585,0.628376,-0.0266778,0.00892876,-0.017749,1.94797,-1.76043,-0.214218,3,2.69659,0.305569,-0.0292348,0.0232555,-0.00597928,0.947264,-0.88079,-0.0957081,3.8453,3.31847,0.530739,-0.0314156,0.0185861,-0.0128295,1.64529,-1.50302,-0.173689,7,6.69659,0.305569,-0.0292348,0.0232555,-0.00597928,0.947264,-0.88079,-0.0957081,3.8453,3.31847,0.530739,-0.0314156,0.0185861,-0.0128295,1.64529,-1.50302,-0.173689
9.55,5,4.69889,0.303249,-0.029103,0.0232266,-0.00587639,0.940071,-0.874208,-0.0949654,7.3094,6.69062,0.623555,-0.0270834,0.00954915,-0.0175342,1.93302,-1.74796,-0.212148,3,2.69873,0.30341,-0.0291638,0.02323,-0.00593384,0.94057,-0.874722,-0.0950114,3.8453,3.32235,0.526825,-0.0315103,0.0188424,-0.0126679,1.63316,-1.49248,-0.172189,7,6.69873,0.30341,-0.0291638,0.02323,-0.00593384,0.94057,-0.874722,-0.0950114,3.8453,3.32235,0.526825,-0.0315103,0.0188424,-0.0126679,1.63316,-1.49248,-0.172189
9.6,5,4.70102,0.301106,-0.0290335,0.0232,-0.00583356,0.933429,-0.868186,-0.0942759,7.3094,6.69535,0.61878,-0.0274635,0.0101484,-0.0173151,1.91822,-1.73558,-0.210101,3,2.70086,0.301266,-0.0290926,0.0232038,-0.00588881,0.933925,-0.868697,-0.0943202,3.8453,3.3262,0.522946,-0.0315973,0.0190884,-0.0125089,1.62113,-1.48202,-0.170708,7,6.70086,0.301266,-0.0290926,0.0232038,-0.00588881,0.933925,-0.868697,-0.0943202,3.8453,3.3262,0.522946,-0.0315973,0.0190884,-0.0125089,1.62113,-1.48202,-0.170708
9.65,5,4.70313,0.298979,-0.0289638,0.0231727,-0.00579103,0.926835,-0.862207,-0.0935918,7.3094,6.70003,0.614051,-0.0278195,0.0107269,-0.0170926,1.90356,-1.7233,-0.208078,3,2.70297,0.299138,-0.0290211,0.0231769,-0.00584418,0.927328,-0.862714,-0.0936344,3.8453,3.33001,0.519099,-0.031677,0.0193246,-0.0123525,1.60921,-1.47164,-0.169245,7,6.70297,0.299138,-0.0290211,0.0231769,-0.00584418,0.927328,-0.862714,-0.0936344,3.8453,3.33001,0.519099,-0.031677,0.0193246,-0.0123525,1.60921,-1.47164,-0.169245
9.7,5,4.70523,0.296867,-0.0288937,0.0231449,-0.00574882,0.920289,-0.856269,-0.0929129,7.3094,6.70467,0.609367,-0.0281529,0.0112852,-0.0168678,1.88904,-1.71111,-0.20608,3,2.70507,0.297025,-0.0289493,0.0231493,-0.00579995,0.920779,-0.856774,-0.0929541,3.8453,3.3338,0.515286,-0.0317499,0.0195512,-0.0121987,1.59739,-1.46133,-0.167801,7,6.70507,0.297025,-0.0289493,0.0231493,-0.00579995,0.920779,-0.856774,-0.0929541,3.8453,3.3338,0.515286,-0.0317499,0.0195512,-0.0121987,1.59739,-1.46133,-0.167801
9.75,5,4.70731,0.294771,-0.0288233,0.0231164,-0.00570691,0.91379,-0.850374,-0.0922393,7.3094,6.70927,0.604728,-0.0284652,0.0118237,-0.0166415,1.87466,-1.69902,-0.204106,3,2.70715,0.294928,-0.0288773,0.0231212,-0.00575612,0.914277,-0.850875,-0.0922792,3.8453,3.33754,0.511504,-0.0318162,0.0197685,-0.0120477,1.58566,-1.4511,-0.166376,7,6.70715,0.294928,-0.0288773,0.0231212,-0.00575612,0.914277,-0.850875,-0.0922792,3.8453,3.33754,0.511504,-0.0318162,0.0197685,-0.0120477,1.58566,-1.4511,-0.166376
9.8,5,4.70938,0.29269,-0.0287527,0.0230874,-0.0056653,0.907338,-0.84452,-0.0915709,7.3094,6.71382,0.600134,-0.0287574,0.012343,-0.0164144,1.86042,-1.68701,-0.202158,3,2.70922,0.292846,-0.0288051,0.0230924,-0.00571269,0.907823,-0.845018,-0.0916096,3.8453,3.34126,0.507755,-0.0318763,0.0199769,-0.0118994,1.57404,-1.44095,-0.164968,7,6.70922,0.292846,-0.0288051,0.0230924,-0.00571269,0.907823,-0.845018,-0.0916096,3.8453,3.34126,0.507755,-0.0318763,0.0199769,-0.0118994,1.57404,-1.44095,-0.164968
9.85,5,4.71143,0.290624,-0.0286818,0.0230578,-0.00562398,0.900933,-0.838708,-0.0909076,7.3094,6.71833,0.595583,-0.029031,0.0128436,-0.0161874,1.84631,-1.6751,-0.200236,3,2.71127,0.290779,-0.0287327,0.0230631,-0.00566964,0.901415,-0.839203,-0.0909453,3.8453,3.34495,0.504037,-0.0319306,0.0201767,-0.0117539,1.56252,-1.43087,-0.163578,7,6.71127,0.290779,-0.0287327,0.0230631,-0.00566964,0.901415,-0.839203,-0.0909453,3.8453,3.34495,0.504037,-0.0319306,0.0201767,-0.0117539,1.56252,-1.43087,-0.163578
9.9,5,4.71346,0.288573,-0.0286107,0.0230277,-0.00558297,0.894575,-0.832936,-0.0902495,7.3094,6.72279,0.591075,-0.0292869,0.0133259,-0.015961,1.83233,-1.66328,-0.198339,3,2.71331,0.288727,-0.0286601,0.0230332,-0.00562697,0.895054,-0.833428,-0.0902862,3.8453,3.3486,0.500351,-0.0319792,0.020368,-0.0116112,1.55109,-1.42086,-0.162206,7,6.71331,0.288727,-0.0286601,0.0230332,-0.00562697,0.895054,-0.833428,-0.0902862,3.8453,3.3486,0.500351,-0.0319792,0.020368,-0.0116112,1.55109,-1.42086,-0.162206
9.95,5,4.71549,0.286536,-0.0285394,0.0229971,-0.00554224,0.888262,-0.827205,-0.0895964,7.3094,6.72721,0.58661,-0.0295262,0.0137905,-0.0157357,1.81849,-1.65155,-0.196469,3,2.71533,0.28669,-0.0285874,0.0230027,-0.00558468,0.888739,-0.827694,-0.0896323,3.8453,3.35223,0.496695,-0.0320225,0.0205512,-0.0114712,1.53976,-1.41093,-0.16085,7,6.71533,0.28669,-0.0285874,0.0230027,-0.00558468,0.888739,-0.827694,-0.0896323,3.8453,3.35223,0.496695,-0.0320225,0.0205512,-0.0114712,1.53976,-1.41093,-0.16085
10,5,4.71749,0.284515,-0.0284678,0.022966,-0.00550181,0.881996,-0.821515,-0.0889483,7.3094,6.7316,0.582187,-0.02975,0.0142378,-0.0155122,1.80478,-1.63991,-0.194624,3,2.71734,0.284668,-0.0285145,0.0229718,-0.00554277,0.88247,-0.822001,-0.0889835,3.8453,3.35582,0.49307,-0.0320607,0.0207266,-0.0113341,1.52852,-1.40107,-0.159512,7,6.71734,0.284668,-0.0285145,0.0229718,-0.00554277,0.88247,-0.822001,-0.0889835,3.8453,3.35582,0.49307,-0.0320607,0.0207266,-0.0113341,1.52852,-1.40107,-0.159512
10.05,5,4.71948,0.282508,-0.0283961,0.0229345,-0.00546167,0.875774,-0.815865,-0.0883053,7.3094,6.73594,0.577805,-0.0299591,0.0146684,-0.0152907,1.7912,-1.62835,-0.192805,3,2.71933,0.28266,-0.0284416,0.0229403,-0.00550123,0.876246,-0.816348,-0.0883397,3.8453,3.35939,0.489475,-0.0320941,0.0208944,-0.0111997,1.51737,-1.39128,-0.158189,7,6.71933,0.28266,-0.0284416,0.0229403,-0.00550123,0.876246,-0.816348,-0.0883397,3.8453,3.35939,0.489475,-0.0320941,0.0208944,-0.0111997,1.51737,-1.39128,-0.158189
10.1,5,4.72146,0.280515,-0.0283242,0.0229024,-0.00542182,0.869598,-0.810255,-0.0876672,7.3094,6.74024,0.573464,-0.0301544,0.0150828,-0.0150717,1.77774,-1.61688,-0.191012,3,2.72131,0.280667,-0.0283685,0.0229084,-0.00546005,0.870067,-0.810734,-0.0877011,3.8453,3.36293,0.485909,-0.0321229,0.0210549,-0.011068,1.50632,-1.38156,-0.156883,7,6.72131,0.280667,-0.0283685,0.0229084,-0.00546005,0.870067,-0.810734,-0.0877011,3.8453,3.36293,0.485909,-0.0321229,0.0210549,-0.011068,1.50632,-1.38156,-0.156883
