Time,TargetX0,CurrentX0,ErrorX0,PIDOutX0,FLSCorrX0,FinalCmdX0,PTermX0,ITermX0,DTermX0,TargetY0,CurrentY0,ErrorY0,PIDOutY0,FLSCorrY0,FinalCmdY0,PTermY0,ITermY0,DTermY0,TargetX1,CurrentX1,ErrorX1,PIDOutX1,FLSCorrX1,FinalCmdX1,PTermX1,ITermX1,DTermX1,TargetY1,CurrentY1,ErrorY1,PIDOutY1,FLSCorrY1,FinalCmdY1,PTermY1,ITermY1,DTermY1,TargetX2,CurrentX2,ErrorX2,PIDOutX2,FLSCorrX2,FinalCmdX2,PTermX2,ITermX2,DTermX2,TargetY2,CurrentY2,ErrorY2,PIDOutY2,FLSCorrY2,FinalCmdY2,PTermY2,ITermY2,DTermY2,SimWindX,SimWindY
0,5,0.0245,5,10,0,10,24,1.5,-0,7.3094,1.1745,6.1594,10,0,10,29.5651,1.84782,-0,3,-1.9755,5,10,0,10,24,1.5,-0,3.8453,-1.9755,5.8453,10,0,10,28.0574,1.75359,-0,7,2.0245,5,10,0,10,24,1.5,-0,3.8453,-1.9755,5.8453,10,0,10,28.0574,1.75359,-0,0,0
0.05,5,0.07301,4.9755,10,1.26119,10,23.8824,2.99265,-0.4704,7.3094,1.22301,6.1349,10,1.96419,10,29.4475,3.68829,-0.4704,3,-1.92699,4.9755,10,1.26119,10,23.8824,2.99265,-0.4704,3.8453,-1.92699,5.8208,10,1.50382,10,27.9398,3.49983,-0.4704,7,2.07301,4.9755,10,1.26119,10,23.8824,2.99265,-0.4704,3.8453,-1.92699,5.8208,10,1.50382,10,27.9398,3.49983,-0.4704,0,0
0.1,5,0.14505,4.92699,10,1.46901,10,23.6496,4.47075,-0.931392,7.3094,1.29505,6.08639,10,2.25851,10,29.2147,5.51421,-0.931392,3,-1.85495,4.92699,10,1.46901,10,23.6496,4.47075,-0.931392,3.8453,-1.85495,5.77229,10,1.87881,10,27.707,5.23152,-0.931392,7,2.14505,4.92699,10,1.46901,10,23.6496,4.47075,-0.931392,3.8453,-1.85495,5.77229,10,1.87881,10,27.707,5.23152,-0.931392,0,0
0.15,5,0.240149,4.85495,10,1.5,10,23.3038,5.92723,-1.38316,7.3094,1.39015,6.01435,10,2.00395,10,28.8689,7.31851,-1.38316,3,-1.75985,4.85495,10,1.5,10,23.3038,5.92723,-1.38316,3.8453,-1.75985,5.70025,10,1.74612,10,27.3612,6.94159,-1.38316,7,2.24015,4.85495,10,1.5,10,23.3038,5.92723,-1.38316,3.8453,-1.75985,5.70025,10,1.74612,10,27.3612,6.94159,-1.38316,0,0
0.2,5,0.357846,4.75985,10,1.5,10,22.8473,7.35519,-1.8259,7.3094,1.50785,5.91925,10,1.84938,10,28.4124,9.09429,-1.8259,3,-1.64215,4.75985,10,1.5,10,22.8473,7.35519,-1.8259,3.8453,-1.64215,5.60515,10,1.58763,10,26.9047,8.62314,-1.8259,7,2.35785,4.75985,10,1.5,10,22.8473,7.35519,-1.8259,3.8453,-1.64215,5.60515,10,1.58763,10,26.9047,8.62314,-1.8259,0,0
0.25,5,0.497689,4.64215,10,1.5,10,22.2823,8.74783,-2.25978,7.3094,1.64769,5.80156,10,1.7513,10,27.8475,10.8348,-2.25978,3,-1.50231,4.64215,10,1.5,10,22.2823,8.74783,-2.25978,3.8453,-1.50231,5.48745,10,1.5,10,26.3398,10.2694,-2.25978,7,2.49769,4.64215,10,1.5,10,22.2823,8.74783,-2.25978,3.8453,-1.50231,5.48745,10,1.5,10,26.3398,10.2694,-2.25978,0,0
0.3,5,0.659235,4.50231,10,1.5,10,21.6111,10.0985,-2.68499,7.3094,1.80924,5.66171,10,1.63476,10,27.1762,12.5333,-2.68499,3,-1.34076,4.50231,10,1.5,10,21.6111,10.0985,-2.68499,3.8453,-1.34076,5.34761,10,1.5,10,25.6685,11.8737,-2.68499,7,2.65924,4.50231,10,1.5,10,21.6111,10.0985,-2.68499,3.8453,-1.34076,5.34761,10,1.5,10,25.6685,11.8737,-2.68499,0,0
0.35,5,0.84205,4.34076,10,1.5,10,20.8357,11.4008,-3.10169,7.3094,1.99205,5.50017,10,1.50014,10,26.4008,14.1833,-3.10169,3,-1.15795,4.34076,10,1.5,10,20.8357,11.4008,-3.10169,3.8453,-1.15795,5.18606,10,1.5,10,24.8931,13.4295,-3.10169,7,2.84205,4.34076,10,1.5,10,20.8357,11.4008,-3.10169,3.8453,-1.15795,5.18606,10,1.5,10,24.8931,13.4295,-3.10169,0,0
0.4,5,1.04571,4.15795,10,1.5,10,19.9582,12.6481,-3.51005,7.3094,2.19571,5.31735,10,1.5,10,25.5233,15.7785,-3.51005,3,-0.954291,4.15795,10,1.5,10,19.9582,12.6481,-3.51005,3.8453,-0.954291,5.00325,10,1.5,10,24.0156,14.9304,-3.51005,7,3.04571,4.15795,10,1.5,10,19.9582,12.6481,-3.51005,3.8453,-0.954291,5.00325,10,1.5,10,24.0156,14.9304,-3.51005,0,0
0.45,5,1.2698,3.95429,10,1.5,10,18.9806,13.8344,-3.91025,7.3094,2.4198,5.11369,10,1.5,10,24.5457,17.3126,-3.91025,3,-0.730205,3.95429,10,1.5,10,18.9806,13.8344,-3.91025,3.8453,-0.730205,4.79959,10,1.5,10,23.038,16.3703,-3.91025,7,3.2698,3.95429,10,1.5,10,18.9806,13.8344,-3.91025,3.8453,-0.730205,4.79959,10,1.5,10,23.038,16.3703,-3.91025,0,0
