Time,TargetX0,CurrentX0,ErrorX0,PIDOutX0,FLSCorrX0,FinalCmdX0,PTermX0,ITermX0,DTermX0,TargetY0,CurrentY0,ErrorY0,PIDOutY0,FLSCorrY0,FinalCmdY0,PTermY0,ITermY0,DTermY0,TargetX1,CurrentX1,ErrorX1,PIDOutX1,FLSCorrX1,FinalCmdX1,PTermX1,ITermX1,DTermX1,TargetY1,CurrentY1,ErrorY1,PIDOutY1,FLSCorrY1,FinalCmdY1,PTermY1,ITermY1,DTermY1,TargetX2,CurrentX2,ErrorX2,PIDOutX2,FLSCorrX2,FinalCmdX2,PTermX2,ITermX2,DTermX2,TargetY2,CurrentY2,ErrorY2,PIDOutY2,FLSCorrY2,FinalCmdY2,PTermY2,ITermY2,DTermY2
2,5,4.18206,0.53655,-3.81395,0,-3.81395,1.66331,-3.02669,-2.45057,7.3094,6.77887,0.332613,-5.33035,0,-5.33035,1.0311,-2.21058,-4.15087,3,2.18581,0.53256,-3.83208,0,-3.83208,1.65094,-3.02788,-2.45514,3.8453,3.52435,0.116428,-5.24593,0,-5.24593,0.360926,-1.58324,-4.02361,7,6.18581,0.53256,-3.83208,0,-3.83208,1.65094,-3.02788,-2.45514,3.8453,3.52435,0.116428,-5.24593,0,-5.24593,0.360926,-1.58324,-4.02361
2.1,5,3.8714,0.817936,-2.04484,0,-2.04484,2.5356,-2.99398,-1.58646,7.3094,6.53509,0.530534,-3.84506,0,-3.84506,1.64466,-2.18936,-3.30036,3,1.87479,0.814195,-2.06134,0,-2.06134,2.524,-2.99531,-1.59003,3.8453,3.275,0.320948,-3.74677,0,-3.74677,0.99494,-1.5704,-3.17131,7,5.87479,0.814195,-2.06134,0,-2.06134,2.524,-2.99531,-1.59003,3.8453,3.275,0.320948,-3.74677,0,-3.74677,0.99494,-1.5704,-3.17131
2.2,5,3.55006,1.1286,-0.194501,0,-0.194501,3.49867,-2.94883,-0.744344,7.3094,6.26158,0.774308,-2.19205,0,-2.19205,2.40035,-2.15839,-2.43402,3,1.55305,1.12521,-0.208967,0,-0.208967,3.48814,-2.95031,-0.7468,3.8453,2.99705,0.570304,-2.08524,0,-2.08524,1.76794,-1.54759,-2.30559,7,5.55305,1.12521,-0.208967,0,-0.208967,3.48814,-2.95031,-0.7468,3.8453,2.99705,0.570304,-2.08524,0,-2.08524,1.76794,-1.54759,-2.30559
2.3,5,3.23656,1.44994,1.64098,0,1.64098,4.4948,-2.89083,0.0370182,7.3094,5.9754,1.04782,-0.457123,0,-0.457123,3.24824,-2.11647,-1.58889,3,1.23907,1.44695,1.62885,0,1.62885,4.48555,-2.89243,0.0357224,3.8453,2.70763,0.84825,-0.347634,0,-0.347634,2.62958,-1.51366,-1.46355,7,5.23907,1.44695,1.62885,0,1.62885,4.48555,-2.89243,0.0357224,3.8453,2.70763,0.84825,-0.347634,0,-0.347634,2.62958,-1.51366,-1.46355
2.4,5,2.94816,1.76344,3.3694,0,3.3694,5.46667,-2.8203,0.723031,7.3094,5.69349,1.334,1.27189,0,1.27189,4.1354,-2.06311,-0.800404,3,0.950142,1.76093,3.35982,0,3.35982,5.4589,-2.82199,0.722912,3.8453,2.42368,1.13766,1.37812,0,1.37812,3.52676,-1.46815,-0.680485,7,4.95014,1.76093,3.35982,0,3.35982,5.4589,-2.82199,0.722912,3.8453,2.42368,1.13766,1.37812,0,1.37812,3.52676,-1.46815,-0.680485
2.5,5,2.70018,2.05184,4.90767,0,4.90767,6.3607,-2.73822,1.2852,7.3094,5.43181,1.61591,2.91066,0,2.91066,5.00931,-1.99848,-0.100172,3,0.701587,2.04986,4.90081,0,4.90081,6.35456,-2.74,1.28625,3.8453,2.16104,1.42162,3.00801,0,3.00801,4.40703,-1.41129,0.0122708,7,4.70159,2.04986,4.90081,0,4.90081,6.35456,-2.74,1.28625,3.8453,2.16104,1.42162,3.00801,0,3.00801,4.40703,-1.41129,0.0122708
2.6,5,2.50541,2.29982,6.18546,0,6.18546,7.12945,-2.64623,1.70224,7.3094,5.20465,1.87759,4.38271,0,4.38271,5.82053,-1.92337,0.48555,3,0.506213,2.29841,6.18147,0,6.18147,7.12508,-2.64806,1.70445,3.8453,1.93388,1.68426,4.46615,0,4.46615,5.22121,-1.34392,0.588852,7,4.50621,2.29841,6.18147,0,6.18147,7.12508,-2.64806,1.70445,3.8453,1.93388,1.68426,4.46615,0,4.46615,5.22121,-1.34392,0.588852
2.7,5,2.37389,2.49459,7.14728,0,7.14728,7.73322,-2.54645,1.96051,7.3094,5.02425,2.10475,5.62229,0,5.62229,6.52473,-1.83918,0.936747,3,0.374068,2.49379,7.14626,0,7.14626,7.73074,-2.54831,1.96383,3.8453,1.75428,1.91142,5.68763,0,5.68763,5.92539,-1.26746,1.0297,7,4.37407,2.49379,7.14626,0,7.14626,7.73074,-2.54831,1.96383,3.8453,1.75428,1.91142,5.68763,0,5.68763,5.92539,-1.26746,1.0297
2.8,5,2.31278,2.62611,7.75332,0,7.75332,8.14093,-2.4414,2.05379,7.3094,4.90053,2.28515,6.57614,0,6.57614,7.08396,-1.74778,1.23995,3,0.312326,2.62593,7.75528,0,7.75528,8.14039,-2.44327,2.05816,3.8453,1.63196,2.09102,6.62019,0,6.62019,6.48215,-1.18382,1.32186,7,4.31233,2.62593,7.75528,0,7.75528,8.14039,-2.44327,2.05816,3.8453,1.63196,2.09102,6.62019,0,6.62019,6.48215,-1.18382,1.32186
2.9,5,2.32636,2.68722,7.97932,0,7.97932,8.33037,-2.33391,1.98286,7.3094,4.84097,2.40887,7.20421,0,7.20421,7.4675,-1.65142,1.38814,3,0.32529,2.68767,7.9842,0,7.9842,8.33179,-2.33576,1.98818,3.8453,1.57418,2.21334,7.22484,0,7.22484,6.86135,-1.09529,1.45878,7,4.32529,2.68767,7.9842,0,7.9842,8.33179,-2.33576,1.98818,3.8453,1.57418,2.21334,7.22484,0,7.22484,6.86135,-1.09529,1.45878
3,5,2.41601,2.67364,7.81605,0,7.81605,8.2883,-2.22697,1.75471,7.3094,4.85056,2.46843,7.47982,0,7.47982,7.65214,-1.55268,1.38036,3,0.414391,2.67471,7.82367,0,7.82367,8.2916,-2.22878,1.76084,3.8453,1.58573,2.27111,7.47602,0,7.47602,7.04046,-1.00444,1.44001,7,4.41439,2.67471,7.82367,0,7.82367,8.2916,-2.22878,1.76084,3.8453,1.58573,2.27111,7.47602,0,7.47602,7.04046,-1.00444,1.44001
3.1,5,2.57955,2.58399,7.26875,0,7.26875,8.01036,-2.12361,1.382,7.3094,4.93149,2.45884,7.38932,0,7.38932,7.62242,-1.45433,1.22123,3,0.577446,2.58561,7.27877,0,7.27877,8.01539,-2.12535,1.38873,3.8453,1.66856,2.25957,7.36121,0,7.36121,7.00466,-0.914059,1.27061,7,4.57745,2.58561,7.27877,0,7.27877,8.01539,-2.12535,1.38873,3.8453,1.66856,2.25957,7.36121,0,7.36121,7.00466,-0.914059,1.27061
3.2,5,2.8101,2.42045,6.36064,0,6.36064,7.50341,-2.02679,0.884025,7.3094,5.0818,2.37791,6.93338,0,6.93338,7.37153,-1.35921,0.921061,3,0.807621,2.42255,6.37261,0,6.37261,7.50992,-2.02845,0.891139,3.8453,1.82047,2.17674,6.88222,0,6.88222,6.74789,-0.826989,0.961317,7,4.80762,2.42255,6.37261,0,6.37261,7.50992,-2.02845,0.891139,3.8453,1.82047,2.17674,6.88222,0,6.88222,6.74789,-0.826989,0.961317
3.3,5,3.09662,2.1899,5.1379,0,5.1379,6.78869,-1.93919,0.288404,7.3094,5.29521,2.2276,6.13371,0,6.13371,6.90556,-1.27011,0.498264,3,1.09387,2.19238,5.15126,0,5.15126,6.79638,-1.94075,0.295641,3.8453,2.03494,2.02483,6.06196,0,6.06196,6.27697,-0.745996,0.530987,7,5.09387,2.19238,5.15126,0,5.15126,6.79638,-1.94075,0.295641,3.8453,2.03494,2.02483,6.06196,0,6.06196,6.27697,-0.745996,0.530987
