Time,TargetX0,CurrentX0,ErrorX0,PIDOutX0,FLSCorrX0,FinalCmdX0,PTermX0,ITermX0,DTermX0,TargetY0,CurrentY0,ErrorY0,PIDOutY0,FLSCorrY0,FinalCmdY0,PTermY0,ITermY0,DTermY0,TargetX1,CurrentX1,ErrorX1,PIDOutX1,FLSCorrX1,FinalCmdX1,PTermX1,ITermX1,DTermX1,TargetY1,CurrentY1,ErrorY1,PIDOutY1,FLSCorrY1,FinalCmdY1,PTermY1,ITermY1,DTermY1,TargetX2,CurrentX2,ErrorX2,PIDOutX2,FLSCorrX2,FinalCmdX2,PTermX2,ITermX2,DTermX2,TargetY2,CurrentY2,ErrorY2,PIDOutY2,FLSCorrY2,FinalCmdY2,PTermY2,ITermY2,DTermY2,SimWindX,SimWindY
0,5,0.0245,5,10,0,10,10,0,-0,7.3094,1.1745,6.1594,10,0,10,12.3188,0,-0,3,-1.9755,5,10,0,10,10,0,-0,3.8453,-1.9755,5.8453,10,0,10,11.6906,0,-0,7,2.0245,5,10,0,10,10,0,-0,3.8453,-1.9755,5.8453,10,0,10,11.6906,0,-0,0,0
0.05,5,0.07289,4.9755,9.951,0,9.951,9.951,0,-0,7.3094,1.22301,6.1349,10,0,10,12.2698,0,-0,3,-1.92711,4.9755,9.951,0,9.951,9.951,0,-0,3.8453,-1.92699,5.8208,10,0,10,11.6416,0,-0,7,2.07289,4.9755,9.951,0,9.951,9.951,0,-0,3.8453,-1.92699,5.8208,10,0,10,11.6416,0,-0,0,0
0.1,5,0.144455,4.92711,9.85422,0,9.85422,9.85422,0,-0,7.3094,1.29505,6.08639,10,0,10,12.1728,0,-0,3,-1.85555,4.92711,9.85422,0,9.85422,9.85422,0,-0,3.8453,-1.85495,5.77229,10,0,10,11.5446,0,-0,7,2.14445,4.92711,9.85422,0,9.85422,9.85422,0,-0,3.8453,-1.85495,5.77229,10,0,10,11.5446,0,-0,0,0
0.15,5,0.238381,4.85555,9.71109,0,9.71109,9.71109,0,-0,7.3094,1.39015,6.01435,10,0,10,12.0287,0,-0,3,-1.76162,4.85555,9.71109,0,9.71109,9.71109,0,-0,3.8453,-1.75985,5.70025,10,0,10,11.4005,0,-0,7,2.23838,4.85555,9.71109,0,9.71109,9.71109,0,-0,3.8453,-1.75985,5.70025,10,0,10,11.4005,0,-0,0,0
0.2,5,0.35376,4.76162,9.52324,0,9.52324,9.52324,0,-0,7.3094,1.50785,5.91925,10,0,10,11.8385,0,-0,3,-1.64624,4.76162,9.52324,0,9.52324,9.52324,0,-0,3.8453,-1.64215,5.60515,10,0,10,11.2103,0,-0,7,2.35376,4.76162,9.52324,0,9.52324,9.52324,0,-0,3.8453,-1.64215,5.60515,10,0,10,11.2103,0,-0,0,0
0.25,5,0.489598,4.64624,9.29248,0,9.29248,9.29248,0,-0,7.3094,1.64769,5.80156,10,0,10,11.6031,0,-0,3,-1.5104,4.64624,9.29248,0,9.29248,9.29248,0,-0,3.8453,-1.50231,5.48745,10,0,10,10.9749,0,-0,7,2.4896,4.64624,9.29248,0,9.29248,9.29248,0,-0,3.8453,-1.50231,5.48745,10,0,10,10.9749,0,-0,0,0
0.3,5,0.644821,4.5104,9.0208,0,9.0208,9.0208,0,-0,7.3094,1.80924,5.66171,10,0,10,11.3234,0,-0,3,-1.35518,4.5104,9.0208,0,9.0208,9.0208,0,-0,3.8453,-1.34076,5.34761,10,0,10,10.6952,0,-0,7,2.64482,4.5104,9.0208,0,9.0208,9.0208,0,-0,3.8453,-1.34076,5.34761,10,0,10,10.6952,0,-0,0,0
0.35,5,0.818279,4.35518,8.71036,0,8.71036,8.71036,0,-0,7.3094,1.99205,5.50017,10,0,10,11.0003,0,-0,3,-1.18172,4.35518,8.71036,0,8.71036,8.71036,0,-0,3.8453,-1.15795,5.18606,10,0,10,10.3721,0,-0,7,2.81828,4.35518,8.71036,0,8.71036,8.71036,0,-0,3.8453,-1.15795,5.18606,10,0,10,10.3721,0,-0,0,0
0.4,5,1.00876,4.18172,8.36344,0,8.36344,8.36344,0,-0,7.3094,2.19571,5.31735,10,0,10,10.6347,0,-0,3,-0.991241,4.18172,8.36344,0,8.36344,8.36344,0,-0,3.8453,-0.954291,5.00325,10,0,10,10.0065,0,-0,7,3.00876,4.18172,8.36344,0,8.36344,8.36344,0,-0,3.8453,-0.954291,5.00325,10,0,10,10.0065,0,-0,0,0
0.45,5,1.21499,3.99124,7.98248,0,7.98248,7.98248,0,-0,7.3094,2.4198,5.11369,10,0,10,10.2274,0,-0,3,-0.785014,3.99124,7.98248,0,7.98248,7.98248,0,-0,3.8453,-0.731187,4.79959,9.59918,0,9.59918,9.59918,0,-0,7,3.21499,3.99124,7.98248,0,7.98248,7.98248,0,-0,3.8453,-0.731187,4.79959,9.59918,0,9.59918,9.59918,0,-0,0,0
