Time,TargetX0,CurrentX0,ErrorX0,PIDOutX0,FLSCorrX0,FinalCmdX0,PTermX0,ITermX0,DTermX0,TargetY0,CurrentY0,ErrorY0,PIDOutY0,FLSCorrY0,FinalCmdY0,PTermY0,ITermY0,DTermY0,TargetX1,CurrentX1,ErrorX1,PIDOutX1,FLSCorrX1,FinalCmdX1,PTermX1,ITermX1,DTermX1,TargetY1,CurrentY1,ErrorY1,PIDOutY1,FLSCorrY1,FinalCmdY1,PTermY1,ITermY1,DTermY1,TargetX2,CurrentX2,ErrorX2,PIDOutX2,FLSCorrX2,FinalCmdX2,PTermX2,ITermX2,DTermX2,TargetY2,CurrentY2,ErrorY2,PIDOutY2,FLSCorrY2,FinalCmdY2,PTermY2,ITermY2,DTermY2
1.5,5,5.03582,-0.0342364,-9.06151,-1.10923,-10,-0.106133,-3.12266,-5.83272,7.3094,7.20711,0.254159,-8,-1.39441,-9.39441,0.787892,-2.80462,-7.26142,3,3.0387,-0.0363984,-9.07243,-1.12153,-10,-0.112835,-3.12291,-5.83669,3.8453,3.97626,0.00243408,-8,-1.49888,-9.49888,0.00754565,-2.06297,-7.14846,7,7.0387,-0.0363984,-9.07243,-1.12153,-10,-0.112835,-3.12291,-5.83669,3.8453,3.97626,0.00243408,-8,-1.49888,-9.49888,0.00754565,-2.06297,-7.14846
1.6,5,4.94683,-0.0358231,-8.48808,-0.00176428,-8.48985,-0.111052,-3.12409,-5.25294,7.3094,7.26642,0.102291,-8,-1.43554,-9.43554,0.317103,-2.16146,-6.86939,3,2.95032,-0.0386992,-8.5025,-0.00584368,-8.50835,-0.119967,-3.12446,-5.25808,3.8453,4.017,-0.13096,-8,-1.32059,-9.32059,-0.405977,-1.46627,-6.72708,7,6.95032,-0.0386992,-8.5025,-0.00584368,-8.50835,-0.119967,-3.12446,-5.25808,3.8453,4.017,-0.13096,-8,-1.32059,-9.32059,-0.405977,-1.46627,-6.72708
1.7,5,4.78014,0.053167,-7.48902,0.877781,-6.61123,0.164818,-3.12196,-4.53187,7.3094,7.23781,0.0429772,-7.98258,-0.416415,-8.39899,0.133229,-1.80287,-6.31294,3,2.784,0.0496758,-7.50632,0.867286,-6.63903,0.153995,-3.12247,-4.53785,3.8453,3.97106,-0.1717,-7.84974,-0.286684,-8.13643,-0.532271,-1.17347,-6.144,7,6.784,0.0496758,-7.50632,0.867286,-6.63903,0.153995,-3.12247,-4.53785,3.8453,3.97106,-0.1717,-7.84974,-0.286684,-8.13643,-0.532271,-1.17347,-6.144
1.8,5,4.55234,0.219859,-6.14357,1.37876,-4.7648,0.681563,-3.11317,-3.71196,7.3094,7.13073,0.0715886,-7.19678,0.187953,-7.00883,0.221925,-1.8,-5.6187,3,2.55642,0.216,-6.16238,1.38048,-4.7819,0.669601,-3.11383,-3.71815,3.8453,3.84887,-0.12576,-6.99689,0.282473,-6.71442,-0.389857,-1.1785,-5.42853,7,6.55642,0.216,-6.16238,1.38048,-4.7819,0.669601,-3.11383,-3.71815,3.8453,3.84887,-0.12576,-6.99689,0.282473,-6.71442,-0.389857,-1.1785,-5.42853
1.9,5,4.28048,0.447664,-4.5471,1.27107,-3.27603,1.38776,-3.09526,-2.83959,7.3094,6.96123,0.178673,-6.06022,1.09849,-4.96173,0.553886,-1.79286,-4.82124,3,2.28471,0.443582,-4.56663,1.27426,-3.29238,1.37511,-3.09609,-2.84565,3.8453,3.66767,-0.0035683,-5.80656,1.26203,-4.54453,-0.0110617,-1.17865,-4.61685,7,6.28471,0.443582,-4.56663,1.27426,-3.29238,1.37511,-3.09609,-2.84565,3.8453,3.66767,-0.0035683,-5.80656,1.26203,-4.54453,-0.0110617,-1.17865,-4.61685
2,5,3.9813,0.719522,-2.79351,0.955367,-1.83814,2.23052,-3.06648,-1.95755,7.3094,6.74652,0.348167,-4.66585,1.31933,-3.34652,1.07932,-1.77893,-3.96623,3,1.98564,0.715293,-2.81339,0.962584,-1.85081,2.21741,-3.06747,-1.96332,3.8453,3.44501,0.177632,-4.37741,1.40798,-2.96943,0.55066,-1.17154,-3.75653,7,5.98564,0.715293,-2.81339,0.962584,-1.85081,2.21741,-3.06747,-1.96332,3.8453,3.44501,0.177632,-4.37741,1.40798,-2.96943,0.55066,-1.17154,-3.75653
2.1,5,3.66795,1.0187,-0.971347,-0.0188206,-0.990168,3.15798,-3.02573,-1.10359,7.3094,6.50296,0.562876,-3.10875,1.16627,-1.94248,1.74492,-1.75642,-3.09725,3,1.67233,1.01436,-0.991402,-0.0144339,-1.00584,3.14453,-3.0269,-1.10903,3.8453,3.19769,0.400291,-2.80566,1.30625,-1.49941,1.2409,-1.15553,-2.89103,7,5.67233,1.01436,-0.991402,-0.0144339,-1.00584,3.14453,-3.0269,-1.10903,3.8453,3.19769,0.400291,-2.80566,1.30625,-1.49941,1.2409,-1.15553,-2.89103
2.2,5,3.35453,1.33205,0.853056,-0.373382,0.479674,4.12937,-2.97245,-0.303861,7.3094,6.24528,0.806445,-1.47585,0.778863,-0.69699,2.49998,-1.72416,-2.25167,3,1.35885,1.32767,0.83313,-0.367849,0.465282,4.11578,-2.97379,-0.308856,3.8453,2.94127,0.647614,-1.17984,1.06504,-0.114798,2.0076,-1.12963,-2.05781,7,5.35885,1.32767,0.83313,-0.367849,0.465282,4.11578,-2.97379,-0.308856,3.8453,2.94127,0.647614,-1.17984,1.06504,-0.114798,2.0076,-1.12963,-2.05781
2.3,5,3.05434,1.64547,2.61038,-0.822425,1.78796,5.10097,-2.90663,0.416048,7.3094,5.98476,1.06412,0.157553,-0.0655194,0.0920336,3.29877,-1.68159,-1.45962,3,1.05846,1.64115,2.59109,-0.815414,1.77567,5.08756,-2.90815,0.411678,3.8453,2.68847,0.904029,0.421104,0.484922,0.906026,2.80249,-1.09346,-1.28792,7,5.05846,1.64115,2.59109,-0.815414,1.77567,5.08756,-2.90815,0.411678,3.8453,2.68847,0.904029,0.421104,0.484922,0.906026,2.80249,-1.09346,-1.28792
2.4,5,2.77878,1.94566,4.23757,-1.38096,2.85661,6.03153,-2.82881,1.03484,7.3094,5.73311,1.32464,1.73725,-0.364031,1.37322,4.10638,-1.62861,-0.740519,3,0.782488,1.94154,4.21964,-1.37219,2.84745,6.01876,-2.83049,1.03136,3.8453,2.44949,1.15683,1.936,-0.165477,1.77052,3.58616,-1.04719,-0.602971,7,4.78249,1.94154,4.21964,-1.37219,2.84745,6.01876,-2.83049,1.03136,3.8453,2.44949,1.15683,1.936,-0.165477,1.77052,3.58616,-1.04719,-0.602971
2.5,5,2.53888,2.22122,5.59457,-1.5,4.09457,6.88578,-2.82881,1.5376,7.3094,5.50116,1.5763,3.20814,-0.713324,2.49482,4.88652,-1.56556,-0.112821,3,0.541899,2.21751,5.57918,-1.5,4.07918,6.87429,-2.83049,1.53538,3.8453,2.23424,1.39581,3.31874,-0.455968,2.86277,4.32701,-0.991359,-0.0169129,7,4.5419,2.21751,5.57918,-1.5,4.07918,6.87429,-2.83049,1.53538,3.8453,2.23424,1.39581,3.31874,-0.455968,2.86277,4.32701,-0.991359,-0.0169129
2.6,5,2.34477,2.46112,6.71231,-1.5,5.21231,7.62948,-2.82881,1.91163,7.3094,5.29818,1.80824,4.52105,-1.10629,3.41476,5.60554,-1.49323,0.408736,3,0.346827,2.4581,6.70076,-1.5,5.20076,7.62011,-2.83049,1.91113,3.8453,2.05137,1.61106,4.52571,-0.767364,3.75834,4.99429,-0.926917,0.458334,7,4.34683,2.4581,6.70076,-1.5,5.20076,7.62011,-2.83049,1.91113,3.8453,2.05137,1.61106,4.52571,-0.767364,3.75834,4.99429,-0.926917,0.458334
2.7,5,2.20532,2.65523,7.6561,-1.5,6.1561,8.2312,-2.7226,2.14749,7.3094,5.13158,2.01122,5.63643,-1.5,4.13643,6.23478,-1.41278,0.814424,3,0.20615,2.65317,7.64966,-1.5,6.14966,8.22484,-2.72436,2.14918,3.8453,1.90783,1.79393,5.52085,-1.07966,4.44119,5.56119,-0.85516,0.814818,7,4.20615,2.65317,7.64966,-1.5,6.14966,8.22484,-2.72436,2.14918,3.8453,1.90783,1.79393,5.52085,-1.07966,4.44119,5.56119,-0.85516,0.814818
2.8,5,2.12833,2.79468,8.29226,-1.30298,6.98928,8.66352,-2.61081,2.23955,7.3094,5.00881,2.17782,6.52508,-1.5,5.02508,6.75124,-1.32566,1.0995,3,0.127655,2.79385,8.29208,-1.32445,6.96763,8.66094,-2.6126,2.24375,3.8453,1.80977,1.93746,6.27758,-1.17706,5.10053,6.00614,-0.777661,1.0491,7,4.12765,2.79385,8.29208,-1.32445,6.96763,8.66094,-2.6126,2.24375,3.8453,1.80977,1.93746,6.27758,-1.17706,5.10053,6.00614,-0.777661,1.0491
2.9,5,2.12542,2.87167,8.59119,0.0288106,8.62,8.90217,-2.49594,2.18496,7.3094,4.93853,2.30059,7.15783,-1.03907,6.11876,7.13183,-1.23364,1.25964,3,0.122902,2.87235,8.59862,-0.011445,8.58718,8.90427,-2.49771,2.19206,3.8453,1.76485,2.03553,6.77384,-0.662307,6.11154,6.31014,-0.69624,1.15994,7,4.1229,2.87235,8.59862,-0.011445,8.58718,8.90427,-2.49771,2.19206,3.8453,1.76485,2.03553,6.77384,-0.662307,6.11154,6.31014,-0.69624,1.15994
3,5,2.20692,2.87458,8.50312,1.04565,9.54877,8.91121,-2.38096,1.97287,7.3094,4.93268,2.37087,7.4992,0.191827,7.69102,7.3497,-1.13881,1.2883,3,0.202453,2.8771,8.51969,1.03001,9.5497,8.919,-2.38263,1.98332,3.8453,1.78334,2.08045,6.97912,0.442003,7.42112,6.44938,-0.613022,1.14276,7,4.20245,2.8771,8.51969,1.03001,9.5497,8.919,-2.38263,1.98332,3.8453,1.78334,2.08045,6.97912,0.442003,7.42112,6.44938,-0.613022,1.14276
3.1,5,2.37693,2.79308,7.98557,1.36209,9.34766,8.65854,-2.26924,1.59627,7.3094,5.00097,2.37672,7.49642,0.912783,8.4092,7.36783,-1.04374,1.17233,3,0.370539,2.79755,8.01164,1.35276,9.3644,8.67239,-2.27073,1.60997,3.8453,1.87265,2.06196,6.84932,1.00651,7.85584,6.39206,-0.530544,0.987805,7,4.37054,2.79755,8.01164,1.35276,9.3644,8.67239,-2.27073,1.60997,3.8453,1.87265,2.06196,6.84932,1.00651,7.85584,6.39206,-0.530544,0.987805
3.2,5,2.63198,2.62307,7.02984,1.5,8.52984,8.13152,-2.16431,1.06264,7.3094,5.14756,2.30843,7.10961,1.30942,8.41903,7.15614,-0.9514,0.904871,3,0.623801,2.62946,7.06496,1.5,8.56496,8.15133,-2.16555,1.07918,3.8453,2.03478,1.97265,6.35614,1.34549,7.70163,6.11522,-0.451638,0.692556,7,4.6238,2.62946,7.06496,1.5,8.56496,8.15133,-2.16555,1.07918,3.8453,2.03478,1.97265,6.35614,1.34549,7.70163,6.11522,-0.451638,0.692556
3.3,5,2.96142,2.36802,5.66655,1.5,7.16655,7.34087,-2.06959,0.395267,7.3094,5.37,2.16184,6.32864,1.5,7.82864,6.7017,-0.864926,0.491873,3,0.951689,2.3762,5.70981,1.5,7.20981,7.36622,-2.0705,0.41409,3.8453,2.2637,1.81052,5.49998,1.11056,6.61054,5.6126,-0.379217,0.266602,7,4.95169,2.3762,5.70981,1.5,7.20981,7.36622,-2.0705,0.41409,3.8453,2.2637,1.81052,5.49998,1.11056,6.61054,5.6126,-0.379217,0.266602
3.4,5,3.34913,2.03858,3.96254,1.5,5.46254,6.31961,-1.98805,-0.369025,7.3094,5.65863,1.9394,5.17812,1.36766,6.54578,6.01214,-0.78735,-0.0466739,3,1.33825,2.04831,4.01253,1.5,5.51253,6.34977,-1.98857,-0.348672,3.8453,2.54676,1.5816,4.32331,0.721462,5.04477,4.90295,-0.315953,-0.263684,7,5.33825,2.04831,4.01253,1.5,5.51253,6.34977,-1.98857,-0.348672,3.8453,2.54676,1.5816,4.32331,0.721462,5.04477,4.90295,-0.315953,-0.263684
3.5,5,3.77207,1.65087,2.01057,0.831201,2.84177,5.11769,-1.92202,-1.1851,7.3094,5.99675,1.65077,3.71909,0.831047,4.55013,5.1174,-0.721319,-0.676989,3,1.76074,1.66175,2.06509,0.849034,2.91413,5.15143,-1.9221,-1.16424,3.8453,2.86707,1.29854,2.90141,0.331527,3.23293,4.02546,-0.264012,-0.860045,7,5.76074,1.66175,2.06509,0.849034,2.91413,5.15143,-1.9221,-1.16424,3.8453,2.86707,1.29854,2.90141,0.331527,3.23293,4.02546,-0.264012,-0.860045
3.6,5,4.20451,1.22793,-0.0633695,0.246671,0.183301,3.80658,-1.8729,-1.99705,7.3094,6.36404,1.31265,2.04725,0.349025,2.39627,4.06922,-0.668813,-1.35316,3,2.1937,1.23926,-0.00811559,0.259995,0.25188,3.84171,-1.87253,-1.97729,3.8453,3.20515,0.978233,1.32893,-0.136527,1.1924,3.03252,-0.224883,-1.47871,7,6.1937,1.23926,-0.00811559,0.259995,0.25188,3.84171,-1.87253,-1.97729,3.8453,3.20515,0.978233,1.32893,-0.136527,1.1924,3.03252,-0.224883,-1.47871
3.7,5,4.61834,0.795487,-2.12379,-0.804562,-2.92836,2.46601,-1.84108,-2.74872,7.3094,6.73796,0.945357,0.273717,-0.309626,-0.0359081,2.93061,-0.630999,-2.02589,3,2.60924,0.806303,-2.0728,-0.779202,-2.852,2.49954,-1.84027,-2.73207,3.8453,3.53859,0.640146,-0.289453,-1.07503,-1.36448,1.98445,-0.199277,-2.07463,7,6.60924,0.806303,-2.0728,-0.779202,-2.852,2.49954,-1.84027,-2.73207,3.8453,3.53859,0.640146,-0.289453,-1.07503,-1.36448,1.98445,-0.199277,-2.07463
3.8,5,4.98926,0.381656,-4.02696,-1.25329,-5.28025,1.18313,-1.82581,-3.38428,7.3094,7.09502,0.571446,-1.48256,-1.15712,-2.63969,1.77148,-0.608141,-2.6459,3,2.98308,0.390763,-3.98633,-1.24417,-5.23049,1.21137,-1.82464,-3.37305,3.8453,3.84803,0.30671,-1.83693,-1.36573,-3.20266,0.950802,-0.187008,-2.60072,7,6.98308,0.390763,-3.98633,-1.24417,-5.23049,1.21137,-1.82464,-3.37305,3.8453,3.84803,0.30671,-1.83693,-1.36573,-3.20266,0.950802,-0.187008,-2.60072
3.9,5,5.29794,0.0107408,-5.65395,-1.49447,-7.14842,0.0332964,-1.82538,-3.86186,7.3094,7.41582,0.214381,-3.10184,-1.40626,-4.5081,0.664581,-0.599566,-3.16686,3,3.29577,0.0169158,-5.62974,-1.49111,-7.12085,0.0524391,-1.82397,-3.85821,3.8453,4.11781,-0.00273385,-3.21702,-1.4995,-4.71652,-0.00847494,-0.187118,-3.02143,7,7.29577,0.0169158,-5.62974,-1.49111,-7.12085,0.0524391,-1.82397,-3.85821,3.8453,4.11781,-0.00273385,-3.21702,-1.4995,-4.71652,-0.00847494,-0.187118,-3.02143
4,5,5.53094,-0.297937,-6.91567,-1.43537,-8.35104,-0.923603,-1.8373,-4.15477,7.3094,7.68523,-0.106416,-4.48963,-1.48066,-5.9703,-0.329888,-0.603823,-3.55592,3,3.53356,-0.295766,-6.91296,-1.43598,-8.34894,-0.916874,-1.8358,-4.16029,3.8453,4.33634,-0.27251,-4.35559,-1.44237,-5.79796,-0.84478,-0.198018,-3.31279,7,7.53356,-0.295766,-6.91296,-1.43598,-8.34894,-0.916874,-1.8358,-4.16029,3.8453,4.33634,-0.27251,-4.35559,-1.44237,-5.79796,-0.84478,-0.198018,-3.31279
4.1,5,5.67964,-0.530944,-7.75637,-1.34926,-9.10563,-1.64593,-1.85854,-4.25191,7.3094,7.89238,-0.375834,-5.57699,-1.41149,-6.98848,-1.16508,-0.618856,-3.79305,3,3.68746,-0.533559,-7.77858,-1.34799,-9.12657,-1.65403,-1.85714,-4.2674,3.8453,4.49541,-0.49104,-5.20216,-1.36759,-6.56975,-1.52222,-0.21766,-3.46228,7,7.68746,-0.533559,-7.77858,-1.34799,-9.12657,-1.65403,-1.85714,-4.2674,3.8453,4.49541,-0.49104,-5.20216,-1.36759,-6.56975,-1.52222,-0.21766,-3.46228
4.2,5,5.73942,-0.679636,-8.14643,-1.25045,-9.39688,-2.10687,-1.88572,-4.15384,7.3094,8.02987,-0.582983,-6.3189,-1.32223,-7.64112,-1.80725,-0.642175,-3.86947,3,3.75246,-0.687459,-8.19501,-1.25376,-9.44877,-2.13112,-1.88464,-4.17924,3.8453,4.58972,-0.650107,-5.725,-1.28083,-7.00582,-2.01533,-0.243664,-3.466,7,7.75246,-0.687459,-8.19501,-1.25376,-9.44877,-2.13112,-1.88464,-4.17924,3.8453,4.58972,-0.650107,-5.725,-1.28083,-7.00582,-2.01533,-0.243664,-3.466
4.3,5,5.71205,-0.739425,-8.07751,-0.597565,-8.67507,-2.29222,-1.9153,-3.86999,7.3094,8.09371,-0.720469,-6.68944,-1.15081,-7.84026,-2.23345,-0.670994,-3.785,3,3.72974,-0.752458,-8.15168,-0.629658,-8.78133,-2.33262,-1.91474,-3.90432,3.8453,4.61801,-0.744419,-5.90803,-0.910629,-6.81866,-2.3077,-0.273441,-3.32689,7,7.72974,-0.752458,-8.15168,-0.629658,-8.78133,-2.33262,-1.91474,-3.90432,3.8453,4.61801,-0.744419,-5.90803,-0.910629,-6.81866,-2.3077,-0.273441,-3.32689
4.4,5,5.60393,-0.712053,-7.57392,0.0555196,-7.5184,-2.20736,-1.94378,-3.42277,7.3094,8.08449,-0.784309,-6.68067,-0.645711,-7.32638,-2.43136,-0.702366,-3.54695,3,3.62524,-0.729739,-7.67002,0.0243605,-7.64566,-2.26219,-1.94393,-3.4639,3.8453,4.58269,-0.772714,-5.75621,-0.423614,-6.17982,-2.39541,-0.304349,-3.05645,7,7.62524,-0.729739,-7.67002,0.0243605,-7.64566,-2.26219,-1.94393,-3.4639,3.8453,4.58269,-0.772714,-5.75621,-0.423614,-6.17982,-2.39541,-0.304349,-3.05645
4.5,5,5.42688,-0.603934,-6.68277,0.825974,-5.8568,-1.8722,-1.96794,-2.84263,7.3094,8.00705,-0.775086,-6.3081,-0.0708684,-6.37897,-2.40277,-0.73337,-3.17196,3,3.45064,-0.625236,-6.79477,0.806852,-5.98792,-1.93823,-1.96894,-2.88761,3.8453,4.48995,-0.737392,-5.29286,0.110793,-5.18206,-2.28592,-0.333845,-2.67309,7,7.45064,-0.625236,-6.79477,0.806852,-5.98792,-1.93823,-1.96894,-2.88761,3.8453,4.48995,-0.737392,-5.29286,0.110793,-5.18206,-2.28592,-0.333845,-2.67309
4.6,5,5.19629,-0.426877,-5.47718,1.28698,-4.19019,-1.32332,-1.98501,-2.16884,7.3094,7.87047,-0.697651,-5.6084,0.406395,-5.20201,-2.16272,-0.761276,-2.68441,3,3.22127,-0.450642,-5.59869,1.26872,-4.32997,-1.39699,-1.98696,-2.21474,3.8453,4.35006,-0.644647,-4.55978,0.656714,-3.90307,-1.9984,-0.359631,-2.20174,7,7.22127,-0.450642,-5.59869,1.26872,-4.32997,-1.39699,-1.98696,-2.21474,3.8453,4.35006,-0.644647,-4.55978,0.656714,-3.90307,-1.9984,-0.359631,-2.20174
